"","zipest","zipvar","linest","linvar","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","zip_ci_in","lin_ci_in"
"1",4.85591969651639,2.2056976513075,4.81435083176737,NA,1.94506128388284,7.76677810914994,NA,NA,TRUE,NA
"2",4.86239302804517,2.58377074576447,14.2622658624836,298.463551978758,1.7119249799659,8.01286107612443,-19.5982634364582,48.1227951614255,TRUE,TRUE
"3",8.98760099276717,0.945228242404557,-19.0900913752502,57.5822246171047,7.08206816194158,10.8931338235928,-33.9628767455353,-4.21730600496509,FALSE,FALSE
"4",5.93598948868795,4.09997501029876,-32.1838846776398,341.386019109437,1.96737698959741,9.90460198777849,-68.3974226761508,4.02965332087121,TRUE,FALSE
"5",5.88091829226992,2.57038449065617,-1.06332241492124,79.4076413252866,2.73862197043671,9.02321461410313,-18.5287506718961,16.4021058420537,TRUE,TRUE
"6",7.19890881095293,1.95538232469424,-0.0678732814779519,140.958039816553,4.45819345195885,9.93962416994702,-23.3376929069295,23.2019463439736,TRUE,TRUE
"7",5.36379735986309,1.89142004918125,36.3249762938529,NA,2.66828029785716,8.05931442186901,NA,NA,TRUE,NA
"8",4.43493923899502,5.22231703067244,15.3157193660752,201.14562369264,-0.0440467870981402,8.91392526508817,-12.4816299747903,43.1130687069406,TRUE,TRUE
"9",2.95036004589955,4.16980999051484,6.04340884830675,15.6738340084019,-1.05190848190836,6.95262857370746,-1.71612644097901,13.8029441375925,TRUE,TRUE
"10",3.08720497851212,4.04465730670782,0.236799956760613,NA,-0.854543933777659,7.02895389080191,NA,NA,TRUE,NA
"11",5.064143476082,2.47019748930864,3.27537300179327,NA,1.98369514277707,8.14459180938694,NA,NA,TRUE,NA
"12",5.45536877363157,1.79881824031901,-4.83893192835253,46.6974619685898,2.82666449279302,8.08407305447013,-18.2324518982211,8.55458804151602,TRUE,TRUE
"13",5.64743296641419,3.53546425541521,14.2626449487538,287.649883856699,1.96214595598834,9.33271997684005,-18.9788228830516,47.5041127805593,TRUE,TRUE
"14",3.37649848831041,1.87122376307491,0.520126902183446,19.9731729196359,0.695411203241798,6.05758577337901,-8.23921789576717,9.27947170013406,TRUE,TRUE
"15",6.80098926735828,1.45666297174744,4.78339792498832,50.286073312014,4.43546378205957,9.166514752657,-9.11523078012167,18.6820266300983,TRUE,TRUE
"16",4.6943391979899,6.52797160660609,-7.11590647981282,78.8627821226203,-0.313348303186438,9.70202669916625,-24.5213116750221,10.2894987153965,TRUE,TRUE
"17",4.94533865501631,7.54060248240104,5.33947093642455,378.904728145191,-0.436753309951171,10.3274306199838,-32.8121595678678,43.4911014407169,TRUE,TRUE
"18",4.47270931194171,3.29118733999655,-3.493422055272,NA,0.917015197175006,8.02840342670841,NA,NA,TRUE,NA
"19",9.16119620982269,0.855245134943414,2.34402458802934,54.6391590742993,7.34863201303293,10.9737604066125,-12.1436970955645,16.8317462716232,FALSE,TRUE
"20",5.12394889691763,3.45380812663035,6.74524298586361,5.0247332744313,1.48146874006994,8.76642905376532,2.35180401864221,11.138681953085,TRUE,TRUE
"21",3.34073719807215,4.210023831778,10.4960934791855,128.096719859913,-0.680784054378981,7.36225845052327,-11.6867439048789,32.6789308632499,TRUE,TRUE
"22",5.17685258353113,2.7810854581567,4.13096615190935,83.5553446282834,1.9083016409359,8.44540352612637,-13.7847927111268,22.0467250149455,TRUE,TRUE
"23",6.11427199661937,1.81913201268367,4.2683902581908,5.08219999479902,3.47076661245032,8.75777738078841,-0.150100660499916,8.68688117688152,TRUE,TRUE
"24",4.77152417927698,5.08544640874552,-32.7699479962079,692.033529243029,0.35162226135587,9.19142609719809,-84.3297996748805,18.7899036824647,TRUE,TRUE
"25",6.71020733569602,2.05191030174556,-4.28357773300318,48.8496701438381,3.90265877370932,9.51775589768272,-17.9822636649473,9.41510819894099,TRUE,TRUE
"26",5.64067216080057,4.45312162521721,15.2525403594119,112.648031496453,1.50467369044128,9.77667063115986,-5.54968967070458,36.0547703895283,TRUE,TRUE
"27",2.36912925241357,3.45124131145315,-10.7626116325396,147.513825374156,-1.27199713625048,6.01025564107761,-34.5674070666089,13.0421838015296,TRUE,TRUE
"28",3.46712351545222,3.33415733723229,4.27099836687628,43.0282399346533,-0.111707035536886,7.04595406644134,-8.58556462001556,17.1275613537681,TRUE,TRUE
"29",5.60619285021469,4.11794374320623,-8.0475457976975,51.5715352019075,1.62889334986753,9.58349235056184,-22.1226986848993,6.0276070895043,TRUE,TRUE
"30",6.06160573073048,3.14760071872092,103.357771176765,NA,2.58433977240149,9.53887168905947,NA,NA,TRUE,NA
"31",7.39642062926931,2.7013124177303,14.2440753529243,76.0336129823773,4.1750885422996,10.617752716239,-2.8462726031706,31.3344233090192,TRUE,TRUE
"32",5.55283819104168,2.20172156699095,6.15696132565134,48.1587197023136,2.64460458037181,8.46107180171154,-7.44449957359726,19.7584222248999,TRUE,TRUE
"33",5.52192273520131,2.01334670477992,-2.56898086870168,219.647512630295,2.74088184046562,8.302963629937,-31.6166464347532,26.4786846973498,TRUE,TRUE
"34",6.56355086335393,2.14686869573666,9.36639140224341,75.5936834440755,3.69177307109533,9.43532865561253,-7.67444255783621,26.407225362323,TRUE,TRUE
"35",5.90947868247588,1.74834020958469,-8.52181012113796,14.8849302417177,3.31791990064527,8.50103746430648,-16.0835458063139,-0.960074435962033,TRUE,FALSE
"36",4.90603391412292,5.51953282073904,17.0850047703036,557.746403002371,0.301356070848895,9.51071175739694,-29.2027888639136,63.3727984045208,TRUE,TRUE
"37",4.86337320007005,2.32852025386487,3.21613908791163,14.037670186774,1.87256817995019,7.8541782201899,-4.12723424870812,10.5595124245314,TRUE,TRUE
"38",6.39179342134978,2.41823800111264,-5.90314496858821,9.41325527433267,3.34391519216938,9.43967165053019,-11.9165161117184,0.110226174541964,TRUE,FALSE
"39",3.6360736150109,3.42893646926757,-10.4437856280464,160.531595818675,0.0067323186504078,7.26541491137139,-35.2767378238236,14.3891665677307,TRUE,TRUE
"40",7.58430963417282,2.49158850078327,5.54648750616873,172.32265673639,4.4905522707272,10.6780669976184,-20.1822977299331,31.2752727422706,TRUE,TRUE
"41",4.17363103436784,3.62714736132182,1.60508901174186,67.515715445384,0.440865675400423,7.90639639333525,-14.4995327048072,17.709710728291,TRUE,TRUE
"42",4.2639981152953,2.82615172460285,18.6983248368548,158.387004538074,0.969070882245151,7.55892534834546,-5.96819408386253,43.3648437575721,TRUE,TRUE
"43",4.04143183270307,3.24010326076967,-11.6809066710803,NA,0.513440442259567,7.56942322314656,NA,NA,TRUE,NA
"44",2.53697304411225,2.90133834619656,-9.4114800078021,12.3546507034828,-0.80149543436929,5.87544152259379,-16.300593297732,-2.52236671787218,TRUE,FALSE
"45",1.53604300827694,2.0534039756093,0,0,-1.27252723555758,4.34461325211147,0,0,FALSE,FALSE
"46",5.22545651331209,2.66888038750879,-4.85618826740272,129.451951211845,2.0235205198898,8.42739250673438,-27.1560613575978,17.4436848227923,TRUE,TRUE
"47",1.67255948475288,2.06333533033216,-3.96499173637508,258.257034252151,-1.14279443700443,4.4879134065102,-35.4623529311519,27.5323694584017,FALSE,TRUE
"48",7.89215649239875,2.4523191853502,10.3921781267957,26.3059758172596,4.82287593081417,10.9614370539833,0.339649945279469,20.4447063083119,TRUE,TRUE
"49",1.76390380326932,6.36751074876613,133.482834927569,158.798013987051,-3.18185501936976,6.7096626259084,108.784332310219,158.18133754492,TRUE,FALSE
"50",11.2805379289628,10.1370202104202,17,NA,5.04026984955522,17.5208060083704,NA,NA,TRUE,NA
"51",4.60191930502581,2.02538150755784,-8.70837306079048,NA,1.81257894259623,7.3912596674554,NA,NA,TRUE,NA
"52",6.39575360238976,2.16604030859342,11.9069892026576,67.0738878066049,3.51118177117716,9.28032543360236,-4.14485112650503,27.9588295318201,TRUE,TRUE
"53",6.23282116870422,1.7729035555657,9.60404480042198,52.1534647292142,3.6231208024231,8.84252153498534,-4.55029683434859,23.7583864351926,TRUE,TRUE
"54",2.91020277165061,3.51178184574804,9.80638364199449,93.666585415079,-0.762720498403133,6.58312604170436,-9.16244159171608,28.7752088757051,TRUE,TRUE
"55",6.91774815709315,1.38476153995035,3.3143378872522,31.9376989573247,4.61134306860582,9.22415324558048,-7.76209454256419,14.3907703170686,TRUE,TRUE
"56",8.15880702689285,2.46752918076209,9.74511536065569,95.6182351741973,5.08002289403152,11.2375911597542,-9.42030957408357,28.9105402953949,TRUE,TRUE
"57",5.10999134914313,2.97874854616483,5.65678653073192,187.624366243352,1.72727943748191,8.49270326080434,-21.1900247637713,32.5035978252352,TRUE,TRUE
"58",5.63213689136076,2.31877250456628,20.3649018421562,NA,2.64759855338466,8.61667522933685,NA,NA,TRUE,NA
"59",3.78652524615709,2.55676017172806,-1.53067958481855,228.424499018981,0.652567857473547,6.92048263484064,-31.1530243032756,28.0916651336385,TRUE,TRUE
"60",1.37216725338572,2.50927575684583,-2.80229863481047,201.650716343658,-1.73255165332537,4.47688616009682,-30.6345267705102,25.0299295008893,FALSE,TRUE
"61",5.76984066111627,4.53194499418067,-8.92157516774483,116.16176886637,1.59739772288501,9.94228359934753,-30.0457473796719,12.2025970441822,TRUE,TRUE
"62",4.45926812125481,5.98525406079144,14.6813435242936,289.009025006142,-0.335740429928665,9.25427667243828,-18.6385644643256,48.0012515129128,TRUE,TRUE
"63",7.75057316884598,2.98014836325307,13.9151937683619,NA,4.36706652381103,11.1340798138809,NA,NA,TRUE,NA
"64",3.69144980127967,2.38151172098479,-1.45215941616145,NA,0.666804498576642,6.71609510398269,NA,NA,TRUE,NA
"65",7.28121203329166,2.20679643937361,4.06361079054542,NA,4.36962867581963,10.1927953907637,NA,NA,TRUE,NA
"66",6.40058213560227,2.38021702602354,15.0233341860121,22.8237041792387,3.3767591100625,9.42440516114204,5.65977077562982,24.3868975963944,TRUE,FALSE
"67",9.08779371262147,21.0533853881676,16.4618902872228,NA,0.0947011964260884,18.0808862288168,NA,NA,TRUE,NA
"68",6.05245277535881,2.58293400112091,5.79926895733645,144.770097932659,2.90249490232675,9.20241064839088,-17.7831051741238,29.3816430887967,TRUE,TRUE
"69",4.61033481919717,4.83024136566122,26.8470355659788,7.75728998989788,0.302763194696777,8.91790644369755,21.3881611347086,32.305909997249,TRUE,FALSE
"70",6.39455660144692,1.68349144361181,-4.37864898811542,204.405446586339,3.85151451457033,8.93759868832352,-32.4003389048034,23.6430409285726,TRUE,TRUE
"71",3.82262867889323,3.8855371776159,88.2953924603897,NA,-0.0408064589196884,7.68606381670615,NA,NA,TRUE,NA
"72",6.23902309138507,2.18933804641517,0.917734061109408,151.914154680673,3.33897965207545,9.13906653069469,-23.2395002484378,25.0749683706566,TRUE,TRUE
"73",6.43847259992179,1.83306672667374,-2.71185879974449,120.945154978466,3.78486178706665,9.09208341277694,-24.2665759728425,18.8428583733535,TRUE,TRUE
"74",3.92598077277049,2.41217847917676,25.8304667426903,NA,0.88192356307122,6.97003798246975,NA,NA,TRUE,NA
"75",2.53517613870291,3.02956409692465,-7.65208044066645,180.742948461611,-0.876267210231592,5.94661948763741,-34.0019683654019,18.697807484069,TRUE,TRUE
"76",5.64321469856251,5.0259190297478,0,NA,1.24925737185585,10.0371720252692,NA,NA,TRUE,NA
"77",4.12514058989381,2.09892880867688,-21.8156057183049,115.290511250235,1.28560742648459,6.96467375330304,-42.8604091477634,-0.770802288846333,TRUE,FALSE
"78",7.34826997173083,1.20783945993392,-1.76066465448005,32.867550903309,5.19423525814203,9.50230468531963,-12.9971829467328,9.47585363777265,FALSE,TRUE
"79",2.58916683432447,3.32515642458697,-3.1516158408818,111.676829601075,-0.984829734982414,6.16316340363135,-23.8639779016947,17.5607462199311,TRUE,TRUE
"80",5.88096549977071,3.63112507468553,22.832761685325,1303.33231025052,2.14615393194104,9.61577706760039,-47.9252583513287,93.5907817219787,TRUE,TRUE
"81",5.30925632598592,6.56572504361258,-0.404748821080066,NA,0.287109137478014,10.3314035144938,NA,NA,TRUE,NA
"82",7.19246964518141,2.97801664295192,5.9068300204749,225.188918121198,3.81017333923162,10.5747659511312,-23.5049695817127,35.3186296226625,TRUE,TRUE
"83",8.11338630872023,0.860682082939961,4.0313494698055,NA,6.2950698403014,9.93170277713905,NA,NA,FALSE,NA
"84",4.71769545623592,5.46647318995143,10.2309530512547,622.088077736284,0.135203595509172,9.30018731696266,-38.6538680435259,59.1157741460352,TRUE,TRUE
"85",5.54628081527945,10.7785023116871,8.6174857257041,NA,-0.888404319138731,11.9809659496976,NA,NA,TRUE,NA
"86",4.92413328460192,20.6143119751398,13.8705175902782,NA,-3.97468857952377,13.8229551487276,NA,NA,TRUE,NA
"87",6.61586950075089,1.90653645899748,5.21196796632388,431.245286639425,3.90960245971618,9.32213654178561,-35.4895186188586,45.9134545515063,TRUE,TRUE
"88",2.68175193955961,3.79305828771084,-5.49083405411933,277.399074555294,-1.1354299026813,6.49893378180053,-38.1346255281932,27.1529574199546,TRUE,TRUE
"89",6.68561361878128,2.28143669940912,-88.3014924479489,NA,3.7252006184044,9.64602661915816,NA,NA,TRUE,NA
"90",3.35679857640629,5.9358365774795,5.23898604085432,59.0104381097781,-1.41837385804646,8.13197101085905,-9.81711464922582,20.2950867309345,TRUE,TRUE
"91",3.32353588942965,3.32894517659042,-2.56557643131408,367.446333992032,-0.252496243007147,6.89956802186644,-40.1359099518647,35.0047570892366,TRUE,TRUE
"92",1.23441576585419,4.46404651788195,0.333936260219689,NA,-2.90665304208736,5.37548457379575,NA,NA,TRUE,NA
"93",6.58497907767114,1.90448752875195,8.54249548254268,149.152504346136,3.88016662276302,9.28979153257927,-15.3941543133056,32.479145278391,TRUE,TRUE
"94",7.8115677493533,2.20312209942363,21.8346176912903,84.7012412696242,4.90240931057809,10.7207261881285,3.79642680642221,39.8728085761584,TRUE,TRUE
"95",7.23658315127912,2.27235548084165,0.304866740267688,144.319071350763,4.28206796166987,10.1910983408884,-23.2407436709061,23.8504771514414,TRUE,TRUE
"96",3.62223592106332,3.5550710984241,-19.5435165319183,317.333667582859,-0.0732558228370737,7.31772766496372,-54.4580438298697,15.3710107660331,TRUE,TRUE
"97",7.80979494351145,3.38306962979925,-0.1780005232191,109.480378686344,4.20480913626966,11.4147807507532,-20.6856665629611,20.3296655165229,TRUE,TRUE
"98",8.48656340223284,1.20189626157389,-1.03056459336254,461.481882891432,6.33783470935831,10.6352920951074,-43.1347644981681,41.073635311443,FALSE,TRUE
"99",7.02092531396805,1.56836172859896,12.6463549916317,106.299919326226,4.56637912447281,9.47547150346328,-7.56123671878259,32.853946702046,TRUE,TRUE
"100",5.35883192065948,4.02651923763031,12.1780569238695,142.422866290182,1.4259312300636,9.29173261125536,-11.2123594037412,35.5684732514803,TRUE,TRUE
"101",11.4803396114344,42.9242527282356,-84.028968352556,8634.74787650349,-1.36067862173477,24.3213578446037,-266.155376088129,98.097439383017,TRUE,TRUE
"102",5.28775006300077,2.40147514282297,-4.91785968027818,NA,2.25045391838876,8.32504620761278,NA,NA,TRUE,NA
"103",4.99032305568035,2.52749622337281,-1.76199867862259,NA,1.87435247469815,8.10629363666255,NA,NA,TRUE,NA
"104",6.51179318262754,4.77009618254614,-0.776916764566567,NA,2.23112406950968,10.7924622957454,NA,NA,TRUE,NA
"105",7.24495789247182,2.66632332738305,14.5886553177356,NA,4.04455615756445,10.4453596273792,NA,NA,TRUE,NA
"106",2.92571308827514,2.58179792536889,0.659822823812277,NA,-0.223551971013785,6.07497814756407,NA,NA,TRUE,NA
"107",5.50444883172788,3.9362698410166,-8.10669885633509,NA,1.61587344973958,9.39302421371618,NA,NA,TRUE,NA
"108",5.31043311377964,7.53108748187684,14.4844715345318,171.411169601606,-0.0682621217468071,10.6891283493061,-11.1761782902794,40.1451213593431,TRUE,TRUE
"109",1.03841211220301,0.995014005336929,-0.0329885660217801,115.755112235663,-0.916659581499225,2.99348380590525,-21.1201528357411,21.0541757036976,FALSE,TRUE
"110",3.09939136057767,2.83207605813684,15.209710385222,117.546384738543,-0.198987567684875,6.39777028884022,-6.03998600071686,36.4594067711609,TRUE,TRUE
"111",4.10678924631569,2.63443793355167,10.4087366787812,56.0748756326999,0.925581168020075,7.2879973246113,-4.2680928704968,25.0855662280593,TRUE,TRUE
"112",4.28272388886597,2.13274645114811,0,0,1.42040705331701,7.14504072441492,0,0,TRUE,FALSE
"113",1.8572803266411,2.70674862269141,3.98375760653509,17.9299511329262,-1.36729148555965,5.08185213884184,-4.3154694016985,12.2829846147687,FALSE,TRUE
"114",7.25260100701259,2.44663419028529,15,NA,4.18688013072864,10.3183218832965,NA,NA,TRUE,NA
"115",6.23176161376684,2.29631438862907,10.2133715213267,33.4405900860357,3.26171158669895,9.20181164083473,-1.12067672963899,21.5474197722924,TRUE,TRUE
"116",3.29152134578039,1.68397767327906,5.36090282489006,25.809913888738,0.748112041938439,5.83493064962235,-4.59639205721766,15.3181977069978,TRUE,TRUE
"117",5.56791612913353,3.93140187823139,52.9589304392241,NA,1.6817459806679,9.45408627759917,NA,NA,TRUE,NA
"118",7.51473748849576,6.49728475092711,-22.2809288911451,61.0567808301118,2.51883398492302,12.5106409920685,-37.5958598176306,-6.96599796465967,TRUE,FALSE
"119",5.88606264719713,2.2555908220201,13.758106393077,274.668774550661,2.94246633331069,8.82965896108357,-18.7246395925518,46.2408523787058,TRUE,TRUE
"120",1.44104340987706,9.84011419513405,-74.4883939648624,11804.3773581954,-4.70715904869041,7.58924586844454,-287.434465836221,138.457677906496,TRUE,TRUE
"121",4.83963639362907,3.9804608250771,-62.8269580111067,NA,0.929294164754485,8.74997862250365,NA,NA,TRUE,NA
"122",6.92379543416955,1.75759761083477,5.68907662263403,103.818395882462,4.325384603417,9.5222062649221,-14.2812536854254,25.6594069306935,TRUE,TRUE
