"","X","zipest","zipvar","linest","linvar","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","zip_ci_in","lin_ci_in"
"50",50,-0.298120460940575,0.00358569569148156,-0.0334230641624744,0.0845445585102746,-0.415484434724555,-0.180756487156595,-0.603312913195588,0.536466784870639,TRUE,TRUE
"NA.149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",233,-0.419628614331047,0.00969743358020066,-0.570837848550393,0.0348222500796506,-0.612637142030621,-0.226620086631473,-0.936581255496972,-0.205094441603814,TRUE,TRUE
"NA.150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",107,-0.299792156150964,0.0346459843945795,-0.309724776858054,0.0285598487828687,-0.664608716019329,0.0650244037174004,-0.640952014603746,0.0215024608876375,TRUE,TRUE
"NA.167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",22,-0.433425109137982,0.0105980166952936,-0.46800386634051,0.0876278513596491,-0.635196873059496,-0.231653345216468,-1.04819244132626,0.112184708645242,TRUE,TRUE
"NA.170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",1,-0.401399645020419,0.00171661085393839,-0.476561970805852,0.0368972220173752,-0.482604878266564,-0.320194411774273,-0.853044585248744,-0.10007935636296,TRUE,TRUE
"NA.176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",44,-0.360022646655136,0.00907257575173948,-0.432528939382406,0.079952428649304,-0.546709352523377,-0.173335940786894,-0.986725621320133,0.121667742555321,TRUE,TRUE
"109",109,-0.374461182267993,0.00299816165452441,-0.190420974094013,0.0563984006111806,-0.481779934281048,-0.267142430254938,-0.655880030833551,0.275038082645525,TRUE,TRUE
"NA.179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",102,-0.432243999496223,0.00293875810276233,-0.326366990730307,0.0317851757864451,-0.538494261781747,-0.325993737210699,-0.675797160996346,0.0230631795357313,TRUE,TRUE
"55",55,-0.431271176250545,0.00178552746913522,-0.330497250630899,0.0323528371519003,-0.514090438779869,-0.348451913721221,-0.683033903550348,0.0220394022885493,TRUE,TRUE
"190",191,-0.380420919255913,0.0024194518178716,-0.613848550818844,0.0680098825226598,-0.476827477782848,-0.284014360728979,-1.1249817654616,-0.102715336176083,TRUE,TRUE
"NA.182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",249,-0.406292922308998,0.0037550577046198,-0.865929508281893,0.0924214971214461,-0.526396625589235,-0.286189219028761,-1.46177627997654,-0.270082736587244,TRUE,TRUE
"NA.184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",224,-0.430514008325514,0.00409180144883341,-0.594355195670102,0.0357514894189243,-0.555887397719556,-0.305140618931472,-0.964946445406627,-0.223763945933576,TRUE,TRUE
"237",238,-0.307833211452428,0.00883901782521036,-0.384218700062856,0.0359108970708425,-0.492101285168216,-0.123565137736641,-0.755635221386056,-0.0128021787396567,TRUE,TRUE
"NA.185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",186,-0.383188762080922,0.00273866949935758,-0.544642264913604,0.0750356946905933,-0.485758182988291,-0.280619341173552,-1.08152822229756,-0.00775630752964473,TRUE,TRUE
"NA.191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",232,-0.401370438810756,0.00451325713008006,-0.366134272354986,0.0392171795207259,-0.533042347023582,-0.269698530597931,-0.754272366585167,0.0220038218751961,TRUE,TRUE
"NA.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",73,-0.424439905202087,0.0107611970913126,-0.388122387717748,0.0351800396253873,-0.627759101264954,-0.22112070913922,-0.755739951948992,-0.0205048234865045,TRUE,TRUE
"NA.197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",214,-0.194856258491998,0.0297831182977785,-0.203301308007245,0.0282175247682717,-0.533102651662387,0.143390134678392,-0.532537483752306,0.125934867737815,TRUE,TRUE
"246",247,-0.312208465175804,0.00816848254489275,-0.483285538960212,0.0654441422622001,-0.489349339408049,-0.135067590943558,-0.984684559258307,0.0181134813378836,TRUE,TRUE
"NA.198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,-0.36217181048904,0.00246570735889888,-0.348095215699254,0.0485957038340807,-0.459495565467424,-0.264848055510656,-0.780158168451823,0.0839677370533153,TRUE,TRUE
"NA.205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,-0.382663881915791,0.00613015875626038,-0.210533264422083,0.0713391997555194,-0.536119909580043,-0.229207854251539,-0.734027866268271,0.312961337424106,TRUE,TRUE
"NA.207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",49,-0.434464916333317,0.003862540404709,-0.593188637196057,0.0513089704905494,-0.556275383486008,-0.312654449180626,-1.03714955582703,-0.149227718565086,TRUE,TRUE
"NA.218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,-0.387063048574942,0.0027660214908095,-0.535944272993914,0.0439053557559362,-0.490143394199604,-0.283982702950281,-0.946627382147863,-0.125261163839965,TRUE,TRUE
"NA.224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,-0.376511582382861,0.00309400658289956,-0.157848789026363,0.0629749990072957,-0.485532217490006,-0.267490947275716,-0.649698222714946,0.33400064466222,TRUE,TRUE
"NA.228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",142,-0.419982352054229,0.00700733444485084,-0.307918556312603,0.031048684546336,-0.584050590030767,-0.25591411407769,-0.653276693789443,0.037439581164237,TRUE,TRUE
"228",229,-0.490549596082616,0.010196038554581,-0.45081726431771,0.0308879912395413,-0.688457812793374,-0.292641379371858,-0.795280537252081,-0.106353991383339,TRUE,TRUE
"NA.234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",135,-0.410683329423254,0.00680280188859353,-0.320592398404513,0.0868288439484272,-0.572339394327643,-0.249027264518864,-0.898129781156798,0.256944984347772,TRUE,TRUE
"NA.236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,-0.38986867160409,0.00324168739706449,-0.499897948894677,0.0443426683418042,-0.501460824757376,-0.278276518450805,-0.912621263519302,-0.087174634270051,TRUE,TRUE
"NA.237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",16,-0.370412402790957,0.0056799226636318,-0.253089631053054,0.0443601196474444,-0.518125601311159,-0.222699204270754,-0.665894152475388,0.15971489036928,TRUE,TRUE
"NA.245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",181,-0.54791752339231,0.0087773931626598,-0.578011974433567,0.0135879443577861,-0.731542125195554,-0.364292921589066,-0.806479759270551,-0.349544189596583,TRUE,TRUE
"176",176,-0.272003265627011,0.0466539697241919,-0.280623118537186,0.0474145113094695,-0.695346274920178,0.151339743666155,-0.707402795535356,0.146156558460985,TRUE,TRUE
"NA.261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,-0.205407380086863,0.00887761924187751,-0.328431199400948,0.0646160349691366,-0.390077379663064,-0.0207373805106613,-0.8266478565798,0.169785457777904,FALSE,TRUE
"NA.263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",207,-0.704397968820036,0.0271949251374727,-0.718613141254271,0.0440564564765649,-1.02761335373768,-0.381182583902392,-1.13000232844862,-0.307223954059922,TRUE,TRUE
"NA.269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",201,-0.360663884520282,0.00437429235159957,-0.696657918820112,0.0734291865471633,-0.490292831666924,-0.231034937373639,-1.22776543746205,-0.165550400178175,TRUE,TRUE
"NA.281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,-0.401567771293564,0.00840760409307993,-0.523072492096081,0.0689027462149673,-0.581282725886291,-0.221852816700837,-1.03754995731447,-0.00859502687769598,TRUE,TRUE
"NA.287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,-0.402527446154155,0.00577252001364102,-0.214594705784971,0.0703889419937369,-0.551439829534566,-0.253615062773744,-0.734591073177251,0.30540166160731,TRUE,TRUE
"NA.295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",159,-0.40467075236718,0.0274803605507362,-0.417434515704457,0.0352166167582603,-0.729577929009186,-0.0797635757251727,-0.7852431386064,-0.0496258928025145,TRUE,TRUE
"224",225,-0.290977013473753,0.00192251503390447,-0.125301221295942,0.0770718815552217,-0.376914562513212,-0.205039464434295,-0.669422953289619,0.418820510697736,FALSE,TRUE
"NA.305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,-0.466174289495495,0.0205047435901804,-0.46703322947518,0.0222884835235984,-0.74683089128952,-0.18551768770147,-0.759642681871411,-0.174423777078948,TRUE,TRUE
"NA.307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",150,-0.442440160429609,0.0036884797208133,-0.332502273864069,0.0331148667351789,-0.56147436962373,-0.323405951235489,-0.68916653744533,0.0241619897171921,TRUE,TRUE
"152",152,-0.371724414556526,0.00199615661163403,-0.429581193766392,0.0116170023868447,-0.459292407700416,-0.284156421412636,-0.640830421667867,-0.218331965864917,TRUE,TRUE
"NA.311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,-0.606910127752633,0.00521455089535031,-0.661849745000648,0.0534141354915635,-0.748442747783854,-0.465377507721413,-1.11482678849603,-0.208872701505266,FALSE,TRUE
"NA.312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",204,-0.480408477793525,0.00836167974899289,-0.456793579224987,0.0408877993837481,-0.659631937272434,-0.301185018314616,-0.853112639580998,-0.060474518868977,TRUE,TRUE
"NA.314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,-0.334723002670943,0.00167591798549716,0.0784670656123916,0.0350862845207491,-0.414959963780821,-0.254486041561066,-0.288660319851585,0.445594451076368,TRUE,FALSE
"149",149,-0.433085725777708,0.0340389632462042,-0.445253996472448,0.0402460905820892,-0.794692246196538,-0.071479205358877,-0.83845076612477,-0.0520572268201255,TRUE,TRUE
"NA.315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",240,-0.473745060087651,0.00406575589628005,-0.515409325391972,0.00565432288263781,-0.598718792729971,-0.348771327445331,-0.662789271492389,-0.368029379291556,TRUE,TRUE
"216",217,-0.464537754131538,0.0128795633796059,-0.683340832847917,0.051313207141709,-0.686970468342546,-0.24210503992053,-1.1273200803276,-0.239361585368237,TRUE,TRUE
"NA.322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",213,-0.316785692765025,0.00734533955057457,-0.316854702238951,0.091507038168411,-0.484764320594722,-0.148807064935327,-0.909746360914999,0.276036956437098,TRUE,TRUE
"NA.326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,-0.446127187838993,0.00281110653627603,-0.318648092598612,0.0302075173064274,-0.550044222052295,-0.342210153625692,-0.659295907516081,0.0219997223188566,TRUE,TRUE
