"","bd_bin","bd_lm","bd_IK","zipest","zipvar","zipest_IK","zipvar_IK","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","zip_ci_left_IK","zip_ci_right_IK","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","zip_ci_in_IK","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",0.1,2.6,2.32382097039933,1.00110808531895e-10,1.78079236200372e-08,-0.00466926425487335,0.0534851652553496,-0.121301045798022,0.0489209984499039,-0.163436243913796,0.0745802994082549,-0.197544825089898,0.0422179827571956,-0.000261549905181562,0.000261550105403179,-0.453278126270935,0.453278126471157,-0.554807678979738,0.312205587383694,-0.698690528354237,0.371818040526646,-0.60025892001897,0.205169269839174,FALSE,TRUE,TRUE,TRUE,TRUE
"2",1.2,1.2,1.7336622123535,-0.214172093091065,0.153690967548051,-0.499111083755131,0.0630220682952257,-0.256653909590024,0.129724307776472,-0.167596420652933,0.181362427714536,-0.62873606918394,0.0990215082379184,-0.982545389704422,0.554201203522291,-0.706205303505853,0.277861117323722,-0.962579250094504,0.449271430914456,-1.00227977240167,0.667086931095802,-1.2454913255531,-0.0119808128147807,TRUE,TRUE,TRUE,TRUE,TRUE
"3",2.3,0.9,3.28017073472513,-0.0520647251832859,0.0526793688569446,-0.0674298544410357,0.0372427514724854,-0.0257684692229927,0.144139233511361,-0.0538781285638779,0.0557052668474672,-0.0738353282553836,0.0351798387783098,-0.501915396144338,0.397785945777767,-0.430306045177411,0.326176594810839,-0.769881988775155,0.71834505032917,-0.516468107584525,0.408711850456769,-0.441451843098685,0.293781186587918,TRUE,TRUE,TRUE,TRUE,TRUE
"4",2.3,1,4.35234878179078,-0.602121055079853,0.0285959162868335,-0.607238875716594,0.0222502188756527,-0.750026580407447,0.0795445826129533,-0.584887289164638,0.0446816389641242,-0.618488769528461,0.031786247933127,-0.933557376046471,-0.270684734113234,-0.89447922507387,-0.309762885085835,-1.30280794633521,-0.197245214479685,-0.999185100071002,-0.170589478258274,-0.967924833064383,-0.269052705992538,TRUE,TRUE,TRUE,TRUE,TRUE
"5",0.1,1,1.05989336901403,Inf,Inf,-0.186526809191419,0.126038565958903,-0.313774948525323,0.0749898907038167,-0.347642045796682,0.0578702287788138,-0.640267360001798,0.047455835655781,NA,Inf,Inf,Inf,-0.850497015434319,0.222947118383673,-0.819135524858652,0.123851433265289,-1.06723297743874,-0.213301742564855,NA,FALSE,TRUE,TRUE,TRUE
"6",0.1,1.3,3.39730955712206,-0.999999999783365,8.64514499389585e-11,-0.359049789706486,0.0317027445752526,-0.508857144392,0.0810868394851049,-0.473241808554972,0.0536846260721034,-0.360348576171768,0.0340323415432271,-1.00001822338578,-0.999981776180951,-1.34897677234684,-0.651023227219893,-1.06697160826322,0.0492573194792252,-0.927364347480698,-0.0191192696292459,-0.721919922672157,0.00122277032862184,FALSE,FALSE,TRUE,TRUE,TRUE
"7",1.3,1.2,2.79392816406586,Inf,Inf,-0.482932849338007,0.0215117834843028,Inf,Inf,-0.585964279060749,0.051893349107024,-0.587006608373342,0.0362875868849647,NA,Inf,Inf,Inf,NA,Inf,-1.03244626488161,-0.139482293239891,-0.960366047414264,-0.21364716933242,NA,FALSE,NA,TRUE,TRUE
"8",1.9,1.9,1.5770417857244,-0.35082704654876,0.0640187463442775,-0.259088102979292,0.0832959184028143,-0.355548183492011,0.0721619950300132,-0.307413888328159,0.0451453372730634,-0.296550558324133,0.0407949154612278,-0.846735685144625,0.145081592047106,-0.916492884722066,0.214838791624546,-0.882053009991189,0.170956643007167,-0.72385590599787,0.109028129341553,-0.692419208052809,0.0993180914045422,TRUE,TRUE,TRUE,TRUE,TRUE
"9",0.1,0.4,1.6301504873622,Inf,Inf,-0.33619507278263,0.0428223457102408,-0.058561045851438,0.296523342593037,-0.372025189996605,0.0414653765599077,-0.430972793400264,0.0320260784222877,NA,Inf,Inf,Inf,-1.12583898994366,1.00871689824079,-0.771133617043016,0.0270832370498064,-0.781724645066851,-0.080220941733678,NA,FALSE,TRUE,TRUE,TRUE
"10",0.8,0.8,Inf,-0.804786990464987,0.0254842103679845,-0.440917093322794,0.0218628561778708,-0.854025196847805,0.0736519976433037,-0.788921582219752,0.0582040383341258,-0.573625213219184,0.0466547094625348,-1.11767122577658,-0.491902755153397,-1.09458909830765,-0.514984882622327,-1.38593789269987,-0.32211250099574,-1.26177295047266,-0.316070213966845,-0.99697157873066,-0.150278847707708,FALSE,FALSE,TRUE,TRUE,TRUE
"11",1.5,1.5,1.73650352403161,-0.160320716082904,0.0647349910046354,-0.16046954053564,0.0709803294168425,-0.202316148392874,0.141780937550289,-0.294219308666275,0.0673843891821207,-0.300374799081148,0.0507007929294296,-0.65899576278397,0.338354330618163,-0.682496943552236,0.361855511386429,-0.940317254868224,0.535684958082477,-0.802996623609408,0.214558006276857,-0.74169668638671,0.140947088224415,TRUE,TRUE,TRUE,TRUE,TRUE
"12",2.2,0.5,1.70811116231884,-0.317848708963245,0.0553968522567359,-0.483159076923088,0.0520393403907058,0.582796972731186,0.135625408490721,0.110316709422601,0.0781465916343111,-0.261904524807491,0.0710086970584922,-0.779156335976204,0.143458918049714,-0.764958296387828,0.129260878461338,-0.139005924018974,1.30459986948135,-0.437585575424621,0.658218994269822,-0.784185087016484,0.260376037401502,TRUE,TRUE,FALSE,TRUE,TRUE
"13",0.1,0.8,Inf,-0.999999999783365,9.7407875094429e-11,-0.410776358917056,0.0317651424575082,-0.356922815949086,0.174307779634502,0.0182566462978787,0.0626330848948506,-0.302812038659152,0.044785918029057,-1.0000193437318,-0.999980655834932,-1.34932003454232,-0.650679965024406,-1.17521136994001,0.461365738041842,-0.472255755621388,0.508769048217145,-0.717593016833905,0.111968939515601,FALSE,FALSE,TRUE,TRUE,TRUE
"14",2.2,1.8,2.94687278593727,-0.379003039641086,0.0447695894278446,-0.408408836873039,0.0330179125376478,-0.377028138520149,0.0645041658262795,-0.386699796473526,0.0478081235799544,-0.413408158796953,0.0401901796030583,-0.793708397945567,0.035702318663395,-0.735144797033637,-0.0228612822485357,-0.874813329927927,0.120757052887628,-0.815247271121377,0.0418476781743253,-0.806331713628486,-0.0204846039654188,TRUE,TRUE,TRUE,TRUE,TRUE
"15",0.7,0.7,1.29780457358426,0.110585878229863,0.140907602408695,-0.281357722387083,0.0676325753430916,0.0736433817125262,0.10452872491159,-0.2572908939423,0.0608750138018064,-0.392985281770812,0.0417961300502424,-0.625138766033017,0.846310522492744,-0.399127524691797,0.620299281151524,-0.560030660936797,0.70731742436185,-0.740870110543702,0.226288322659103,-0.793682315017107,0.00771175147548325,TRUE,TRUE,TRUE,TRUE,TRUE
"16",1.7,0.7,2.08426038079613,-0.47735237243017,0.0310707442707599,-0.407983629532665,0.0226612231273226,Inf,Inf,-0.623960060378128,0.0484218663395356,-0.484518743162196,0.033718626437649,-0.822833174566037,-0.131871570294303,-0.772398395060828,-0.182306349799512,NA,Inf,-1.05524952879172,-0.192670591964534,-0.844419722530962,-0.12461776379343,TRUE,TRUE,NA,TRUE,TRUE
"17",1.8,1,Inf,-0.482656706390408,0.0651402636549547,-0.5519254260416,0.0294175015769885,-1.03332368521533,0.14091136254711,-0.458126445867882,0.0526093266056052,-0.55264112082667,0.038768981011251,-0.982890292227732,0.0175768794469148,-0.81882053685958,-0.146492875921237,-1.7690581458685,-0.297589224562149,-0.907677957643652,-0.00857493409211196,-0.938554898858749,-0.166727342794591,TRUE,TRUE,TRUE,TRUE,TRUE
"18",0.8,0.8,2.78985939911736,-0.446488325092917,0.0542551047550492,-0.269091606307464,0.0316791743800506,-0.652858177160371,0.11064460239308,-0.293952404677543,0.0614639969574963,-0.278694192355357,0.0406476829327231,-0.903017350160291,0.0100406999744578,-0.795335345797627,-0.097641304388206,-1.30480655228304,-0.000909802037700969,-0.779865373497568,0.191960564142483,-0.673847833541526,0.116459448830811,TRUE,TRUE,TRUE,TRUE,TRUE
"19",1.8,1.8,1.5913198663909,-0.390924372501265,0.0489109743589943,-0.335066752064896,0.0542740800946085,-0.395137817139216,0.0595372168941482,-0.566965426014092,0.0816543738014323,-0.395353754302512,0.0567464039334609,-0.824386589862943,0.0425378448604133,-0.847533224490025,0.065684479487495,-0.873373916777883,0.0830982824994506,-1.12702963169748,-0.00690122033070095,-0.862246647729758,0.0715391391247327,TRUE,TRUE,TRUE,TRUE,TRUE
"20",2.1,2.1,Inf,-0.180117872513167,0.0522005029033801,-0.28392725327713,0.0338616032211305,-0.18063342512467,0.0539789350101065,-0.316543587938139,0.0720299625671274,-0.254752706715696,0.0463583934150389,-0.627919259651325,0.267683514624991,-0.540781087128487,0.180545342102153,-0.635999054071616,0.274732203822277,-0.842566529507952,0.209479353631674,-0.676752540006432,0.167247126575041,TRUE,TRUE,TRUE,TRUE,TRUE
"21",1.3,1.3,1.59470611843612,-0.67867874967357,0.0599741612210695,-0.654611410973747,0.0611527704614345,-0.783552801849842,0.126543903873109,-0.466702674027386,0.0612608043146697,-0.451978224106191,0.0458161841162106,-1.15866653143099,-0.19869096791615,-1.16335993302915,-0.193997566317995,-1.48077098559036,-0.0863346181093262,-0.951811792780481,0.0184064447257092,-0.871502936851177,-0.0324535113612042,TRUE,TRUE,TRUE,TRUE,TRUE
"22",1,1,2.18796787592807,-0.111671587804044,0.0818218811620729,-0.0992248637312061,0.0365347986410998,-0.117763439561725,0.130713186002114,-0.143841998001343,0.0336831468987723,-0.143841998001343,0.0336831468987723,-0.672309962441235,0.448966786833147,-0.486300637000895,0.262957461392807,-0.826374278703246,0.590847399579797,-0.503553579359275,0.21586958335659,-0.503553579359275,0.21586958335659,TRUE,TRUE,TRUE,TRUE,TRUE
"23",0.1,1.1,5.5209012178192,Inf,Inf,-0.397730211373967,0.0326274315732323,-0.432647508677004,0.125205281997906,-0.324177250601357,0.0612529234268153,-0.40213731802847,0.0406924168398266,NA,Inf,Inf,Inf,-1.12616818964359,0.260873172289578,-0.809255164952486,0.160900663749773,-0.797508338216741,-0.00676629784019867,NA,FALSE,TRUE,TRUE,TRUE
"24",1.6,0.9,1.86771726968426,-0.17208636854747,0.0813250231703843,-0.0685392463091642,0.0717288899717991,-0.184689412438232,0.146695974648846,-0.148377197598381,0.050348269219908,-0.248447045042727,0.0350439420436731,-0.731019931326649,0.38684719423171,-0.697008817182281,0.352836080087341,-0.935373464336985,0.565994639460522,-0.588162148343058,0.291407753146296,-0.615352837141409,0.118458747055956,TRUE,TRUE,TRUE,TRUE,TRUE
"25",0.1,1.5,Inf,Inf,Inf,-0.63699753797267,0.0241830743632303,-1.0291233518518,0.104253160761291,-1.05000272799158,0.084016915112247,-0.665446895981999,0.04920773777049,NA,Inf,Inf,Inf,-1.66196158077899,-0.396285122924604,-1.61811144966856,-0.481894006314598,-1.10022212331775,-0.23067166864625,NA,FALSE,FALSE,FALSE,TRUE
"26",2.5,2.5,2.38057447747241,-0.267122295459885,0.0506594425965619,-0.199845181034503,0.0588776159097156,-0.266387773203465,0.0439867278380557,-0.251516538127623,0.0688868873489622,-0.320606276733674,0.0408412248871287,-0.708264180360889,0.174019589441118,-0.742701875528056,0.208457284608286,-0.677451276383899,0.14467572997697,-0.765934793088344,0.262901716833098,-0.716699553110101,0.0754869996427531,TRUE,TRUE,TRUE,TRUE,TRUE
"27",1.2,0.8,5.92967248990366,-0.596824609629466,0.0567349110179251,-0.521109932278442,0.0196590334180944,-0.434002289716924,0.0957330625391758,-0.627668765700253,0.0423361047735451,-0.661189560004764,0.0345776385849905,-1.06367022048075,-0.129978998778186,-0.871632483116124,-0.322016736142808,-1.04043004099747,0.172425461563621,-1.0309458455302,-0.224391685870311,-1.02564610712813,-0.2967330128814,TRUE,TRUE,TRUE,TRUE,TRUE
"28",1.3,1.3,3.12296422912263,0.137972055097348,0.0339545464634185,-0.0279491852762274,0.0306938343122099,0.173076933466863,0.0697373297852626,0.265072914270541,0.0617076509026464,0.0455802438377776,0.0390960291133411,-0.223185794069145,0.499129904263842,-0.205406890907736,0.481351001102433,-0.344506954067566,0.690660821001291,-0.221802223587498,0.75194805212858,-0.341957865116114,0.433118352791669,FALSE,FALSE,FALSE,FALSE,FALSE
"29",0.8,0.6,4.28728549535932,-0.398143280050236,0.0744268312241274,-0.588012720954858,0.0198837423693822,Inf,Inf,Inf,Inf,-0.620908096189663,0.0368605092897368,-0.932846569082796,0.136560008982323,-0.674517261302583,-0.121769298797889,NA,Inf,NA,Inf,-0.997203363959984,-0.244612828419343,TRUE,TRUE,NA,NA,TRUE
"30",2.4,2.4,1.96502794550612,-0.0817341032437607,0.0550735227762919,-0.0964922692239326,0.05638821886046,-0.0828101905416091,0.0482537810988914,-0.0669546044008074,0.062744365626718,-0.0413559631993542,0.0392188232684546,-0.541693525210183,0.378225318722662,-0.547151142816599,0.383682936329077,-0.513350447700193,0.347730066616975,-0.557902561709536,0.423993352907921,-0.429502191548734,0.346790265150026,TRUE,TRUE,TRUE,TRUE,TRUE
