"","bd_zip","bd_lm","zipest","zipvar","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",2.1,1.4,-0.150529124371761,0.129075256352114,0.144955907366933,0.277184338633432,0.204256207292517,0.290150595215837,0.257453867767584,0.305011727201154,-0.854686267378336,0.553628018634814,-0.886931791271666,1.17684360600553,-0.851490714711771,1.26000312929681,-0.824992431072235,1.3399001666074,TRUE,TRUE,TRUE,TRUE
"2",2,1.5,-0.359396612648168,0.133910870449751,-0.164494128689973,0.410063286080082,-0.707539581698801,0.524951607298067,-0.191484489431823,0.399716067562021,-1.07662258434469,0.357829359048357,-1.41958027209016,1.09059201471021,-2.12760295433142,0.712523790933814,-1.43063452615429,1.04766554729064,TRUE,TRUE,TRUE,TRUE
"3",0.8,2.6,-0.480155905776017,1.45643174028917,-0.448565519131206,0.32727959192384,-0.768784605708336,0.289688981864444,-0.600042302558864,0.296735936885522,-2.84549363123357,1.88518181968154,-1.56982867969121,0.672697641428798,-1.82369137630044,0.286122164883772,-1.66770277394751,0.467618168829781,TRUE,TRUE,TRUE,TRUE
"4",1,1.9,0.105798233020074,0.227666569230794,0.0509634588461909,0.302142327618512,0.0509634588461909,0.302142327618512,0.365271961748662,0.248645095283984,-0.829387176697595,1.04098364273774,-1.02637924871496,1.12830616640734,-1.02637924871496,1.12830616640734,-0.612050858255553,1.34259478175288,TRUE,TRUE,TRUE,TRUE
"5",0.8,1.7,-0.45570402453777,0.18190642592269,-0.0152814595321619,0.276740157076096,-0.186259585547863,0.19229373299156,0.632065188085264,0.252267638238357,-1.29163825903332,0.380230209957779,-1.0463420384703,1.01577911940597,-1.04572945515623,0.673210284060507,-0.352351260419337,1.61648163658986,TRUE,TRUE,TRUE,TRUE
"6",1.1,1.1,-0.542283658660991,0.149895211624852,-0.462446685724028,0.303653579557317,-0.518032156335308,0.283481088130114,-0.338924690469574,0.272724573897079,-1.30110925316615,0.216541935844163,-1.54248035261863,0.617586981170573,-1.56157464540674,0.525510332736122,-1.36247743460003,0.684628053660878,TRUE,TRUE,TRUE,TRUE
"7",1,2,-0.318954728824467,0.60791624380627,0.296446293418677,0.366830699849691,-0.450486849659435,0.187486414183843,-0.0146974377963349,0.312551994475883,-1.84711873082583,1.2092092731769,-0.890636276430191,1.48352886326755,-1.29914540262808,0.398171703309211,-1.11044175838619,1.08104688279352,TRUE,TRUE,TRUE,TRUE
"8",0.6,1.5,-0.195240649379573,0.0421596861769573,-0.32264740553827,0.257772325676589,0.194428885442959,0.242918216119627,0.526966210470859,0.255932233830553,-0.59767660495781,0.207195306198664,-1.31774628213354,0.672451471057,-0.77157335266005,1.16043112354597,-0.464574578981764,1.51850699992348,TRUE,TRUE,TRUE,TRUE
"9",3,2.8,-0.414084269916137,0.17257622147477,-0.454868187400776,0.297287191837274,-0.524980913093281,0.370439685535269,-0.436902465340084,0.292684550572062,-1.22829827632128,0.400129736489007,-1.52351991053731,0.613783535735757,-1.71788862014132,0.667926793954761,-1.49724941255875,0.623444481878583,TRUE,TRUE,TRUE,TRUE
"10",0.6,1.8,0.354740682808567,0.255980698597076,0.519404244164509,0.207209692072932,0.384162900106477,0.220359870566877,0.634503744020059,0.235114778335923,-0.636893984068898,1.34637534968603,-0.372777071122286,1.4115855594513,-0.535893276719777,1.30421907693273,-0.315856050538862,1.58486353857898,TRUE,TRUE,TRUE,TRUE
"11",0.7,0.7,0.880890490141939,0.661956984851107,1.12326108217712,0.606669316569675,0.314050243364368,0.288234537653085,0.313627752397665,0.254722630697474,-0.713750691558939,2.47553167184282,-0.403334868748027,2.64985703310227,-0.73820500470814,1.36630549143688,-0.675567120477858,1.30282262527319,TRUE,TRUE,TRUE,TRUE
"12",1.8,1.1,-0.830851247483044,0.153520687073826,-0.884399280673999,0.211595336712374,-0.811240570595976,0.157685112940066,-0.0574703652806515,0.187185819017046,-1.59879877011644,-0.0629037248496483,-1.78597277886008,0.0171742175120859,-1.58953413217526,-0.0329470090166928,-0.905448322288902,0.790507591727599,FALSE,TRUE,FALSE,TRUE
"13",3,1.8,0.0409501918541861,0.0570173376022453,0.0171722397562357,0.152026606047061,-0.138684040959501,0.253304358528859,0.089228846324542,0.152934638085835,-0.427055956037741,0.508956339746113,-0.747029269519737,0.781373749032208,-1.12512119678391,0.847753114864909,-0.67725149553981,0.855709188188894,TRUE,TRUE,TRUE,TRUE
"14",1.3,1.3,-1.21855872727237,0.381911582270978,-1.52161140279159,0.416596897041304,-1.17261659386891,0.470586888895684,-0.489762791264553,0.378155721636524,-2.4297967783755,-0.00732067616924281,-2.78665678727909,-0.256566018304093,-2.51713887157625,0.171905683838432,-1.69503024393909,0.715504661409988,FALSE,FALSE,TRUE,TRUE
"15",2.6,1.7,0.342216371753016,0.19338852022252,0.368649460611249,0.22854143377159,0.448252333067279,0.235199412929214,0.270845410254951,0.254034247473771,-0.51969663826005,1.20412938176608,-0.568331065683697,1.3056299869062,-0.502278497268597,1.39878316340315,-0.717011917863089,1.25870273837299,TRUE,TRUE,TRUE,TRUE
"16",1.6,1.6,-0.37776511843605,0.311712957152933,-0.328783679151609,0.414622624250532,-0.187133592555927,0.342879507143217,0.520050204332462,0.366975346189788,-1.47203770274938,0.716507465877284,-1.5908279482589,0.933260589955681,-1.33480841895518,0.96054123384333,-0.667266383860444,1.70736679252537,TRUE,TRUE,TRUE,TRUE
"17",1.7,1.7,-0.222762890837146,0.215484711265023,-0.258678868222802,0.236100140711874,-0.319228915293837,0.223648470542005,0.169643126348116,0.26210938420544,-1.13258465624714,0.687058874572843,-1.21102805213842,0.69367031569282,-1.24612502052804,0.607667189940365,-0.833792175972213,1.17307842866845,TRUE,TRUE,TRUE,TRUE
"18",0.9,1.4,-0.4723330918801,0.109400657392632,-0.599399442905931,0.359341493612241,-0.523887015417565,0.300372221252959,-0.357413535056414,0.304298626507374,-1.12060627529174,0.175940091531539,-1.77430180066939,0.575502914857531,-1.5980692712865,0.550295240451367,-1.43859374340369,0.723766673290863,TRUE,TRUE,TRUE,TRUE
"19",0.6,2,0.0166132856632875,0.103708799247262,-0.0221197198244322,0.260589270369602,0.0813685726729929,0.264856552963348,0.413034845688212,0.263843727706926,-0.614570587429167,0.647797158755742,-1.02264105954666,0.978401619897791,-0.927311526069762,1.09004867141575,-0.593714783109628,1.41978447448605,TRUE,TRUE,TRUE,TRUE
"20",1.5,1,0.393293891924519,0.209562451389773,0.661300107908768,0.330117527382507,0.279999330097936,0.34666108649088,-0.189513409356192,0.292001311678318,-0.503938256060342,1.29052603990938,-0.4648139571083,1.78741417292584,-0.873986929998691,1.43398559019456,-1.24862200359992,0.869595184887539,TRUE,TRUE,TRUE,TRUE
"21",0.9,1.6,-1.00049172020241,0.574997938946737,0.240344747527699,0.29314393450583,-1.34535361125506,0.439300202114437,-0.772973438123021,0.223487584958592,-2.48670533353257,0.485721893127746,-0.820834008827894,1.30152350388329,-2.64441236140657,-0.0462948611035432,-1.69953609361633,0.153589217370286,TRUE,TRUE,FALSE,TRUE
"22",1.8,1.9,-0.379346583614492,0.218609715108032,-0.379015145737754,0.352633550096017,0.0268560778669927,0.394796155874947,0.109252469070208,0.409262679443549,-1.29574181406431,0.537048646835328,-1.54289970250832,0.784869411032816,-1.20464429783817,1.25835645357215,-1.14460786203902,1.36311280017943,TRUE,TRUE,TRUE,TRUE
"23",1.1,1.9,0.283163313146835,0.189595201941828,0.32225859868173,0.247675483383568,0.128319374291674,0.232092847004406,0.217601744189923,0.242800534949561,-0.570254615455979,1.13658124174965,-0.653156784790096,1.29767398215356,-0.815913178814332,1.07255192739768,-0.748166476788197,1.18336996516804,TRUE,TRUE,TRUE,TRUE
"24",0.8,0.5,-0.348558615818524,0.30566556693679,-0.911250250815079,0.748741765090928,0.334752347216261,0.283878855086905,-0.255652017631511,0.219882694002138,-1.43216448895313,0.735047257316078,-2.60720445359611,0.784703951965949,-0.709522009398006,1.37902670383053,-1.17471149034941,0.663407455086387,TRUE,TRUE,TRUE,TRUE
"25",1.3,2.8,0.328092389495831,0.165942199068576,0.712368722099469,0.29780256406718,0.548718221985055,0.199792382236284,0.73245688580089,0.195113884824696,-0.470318610138668,1.12650338913033,-0.35720889853458,1.78194634273352,-0.327349246335202,1.42478569030531,-0.1332924739446,1.59820624554638,TRUE,TRUE,TRUE,TRUE
"26",1.2,1,0.479131019122329,0.312415498330954,0.0380485551580014,0.171864936848591,0.328042160999515,0.148759766230183,0.942670839162571,0.216280867148689,-0.616374011347633,1.57463604959229,-0.774485799577266,0.850582909893269,-0.427903945643898,1.08398826764293,0.0311698546015529,1.85417182372359,TRUE,TRUE,TRUE,FALSE
"27",2.1,1.5,0.190479241351706,0.162787637866153,0.104054298870652,0.181426406778838,0.137881623699523,0.18886559502192,0.380258005443375,0.240527384352708,-0.600306448567436,0.981264931270847,-0.730776265152615,0.938884862893918,-0.713892645648054,0.9896558930471,-0.580978719947513,1.34149473083426,TRUE,TRUE,TRUE,TRUE
"28",2,1.7,-0.173885407893346,0.147691217792265,-0.289424093257174,0.368332556833725,-0.22503822395928,0.385942830166435,0.314871795708382,0.34256328737185,-0.927111623134924,0.579340807348233,-1.47893422326773,0.900086036753383,-1.44265207458127,0.992575626662708,-0.832273688491668,1.46201727990843,TRUE,TRUE,TRUE,TRUE
"29",2.5,2.5,-0.878782642316375,0.20032607415603,-0.727857180811074,0.370821385393341,-0.954516036324514,0.387822482528661,-0.596518111574555,0.319212325977026,-1.75601942026273,-0.00154586437001814,-1.92137931375259,0.465664952130442,-2.17509135000787,0.26605927735884,-1.70387577976435,0.510839556615238,FALSE,TRUE,TRUE,TRUE
"30",2.4,1.3,0.122473964551313,0.105487645978877,-0.248641800367773,0.18027817327441,0.117089703067347,0.16771763205841,0.28551805464552,0.218246574522904,-0.514100028099829,0.759047957202455,-1.08082638259915,0.583542781863601,-0.685581074435305,0.919760480569999,-0.630115730656926,1.20115183994797,TRUE,TRUE,TRUE,TRUE
"31",1.4,2.3,0.514042430286469,0.886731018321043,0.0587500853752942,0.213477526251337,-0.0224879641189569,0.19152962383747,-0.0224879641189569,0.19152962383747,-1.33158502180468,2.35966988237761,-0.846824387673809,0.964324558424398,-0.880248515155595,0.835272586917682,-0.880248515155595,0.835272586917682,TRUE,TRUE,TRUE,TRUE
"32",1.1,1.9,0.59596274450791,0.317791192347813,0.490457123555303,0.178502400244192,0.488824102622903,0.177493041616432,0.272158186436894,0.231642670646409,-0.50892719525234,1.70085268426816,-0.337618730417705,1.31853297752831,-0.336907215863488,1.31455542110929,-0.671158187005119,1.21547455987891,TRUE,TRUE,TRUE,TRUE
