"","bd_bin","bd_lm","bd_IK","zipest","zipvar","zipest_IK","zipvar_IK","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","zip_ci_left_IK","zip_ci_right_IK","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","zip_ci_in_IK","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",1.7,1.7,1.85739749185654,-0.482387258821909,0.0500276401263628,-0.53511354766034,0.0382994829704615,-0.483330481519365,0.0592905215960701,-0.555922941581901,0.0686049266330362,-0.613173471021078,0.0422085629914281,-0.920769648342665,-0.0440048693011536,-0.865957182936019,-0.0988173347078001,-0.960574755627267,-0.00608620741146199,-1.06928733512468,-0.0425585480391176,-1.01584263623273,-0.210504305809431,TRUE,TRUE,TRUE,TRUE,TRUE
"2",2.3,1.4,Inf,-0.268313091667727,0.05557905669413,-0.407962136657826,0.0377393391092514,-0.247242812315166,0.100489530626223,-0.322619158601449,0.0523115460549773,-0.412485292119868,0.0398870845247757,-0.730378733739851,0.193752550404398,-0.649067759542463,0.112441576207009,-0.868553035803816,0.374067411173483,-0.770896583882981,0.125658266680083,-0.8039244223553,-0.0210461618844363,TRUE,TRUE,TRUE,TRUE,TRUE
"3",0.8,0.8,1.45173925906699,-0.855215896989796,0.0505138490199103,-0.736849169326362,0.0481096423515837,-0.935568477320737,0.158714268728033,-0.686340737040599,0.0982382254396787,-0.439117515437771,0.0554390530369262,-1.29572341211836,-0.414708381861228,-1.28511264037352,-0.425319153606072,-1.7163977336728,-0.15473922096867,-1.30065181267296,-0.072029661408235,-0.900600818818976,0.0223657879434346,FALSE,FALSE,TRUE,TRUE,TRUE
"4",2,2,Inf,-0.755988649431211,0.0174336790889632,-0.569981461191298,0.0244158252412294,-0.818515512537193,0.045266078493429,-0.783803897384404,0.0506091987555097,-0.559755739817757,0.036200779389721,-1.01477574399632,-0.497201554866107,-1.06224407752588,-0.449733221336545,-1.23551404551641,-0.401516979557981,-1.22472696660126,-0.342880828167545,-0.932668334540228,-0.186843145095286,FALSE,FALSE,FALSE,TRUE,TRUE
"5",1.5,1.5,1.64813295526898,0.278245509981197,0.0660702923196794,0.304102471998276,0.0584648579055464,0.274337859558122,0.0729419748593093,0.321181933841991,0.0503928594865025,0.0447650283052881,0.0377831113192745,-0.225546418514359,0.782037438476753,-0.195664127082547,0.752155147044941,-0.25500474473719,0.803680463853433,-0.118797718613012,0.761161586296993,-0.336210385928617,0.425740442539193,FALSE,FALSE,FALSE,FALSE,FALSE
"6",1.7,1.7,1.19574464200931,-0.500656253453369,0.0289204695439731,Inf,Inf,-0.528935977926472,0.0586239102187949,-0.482061149244534,0.0514780302687216,-0.628517725967079,0.0331100101623739,-0.833968108670538,-0.167344398236199,-Inf,Inf,-1.00348980734266,-0.0543821485102821,-0.926752877802351,-0.037369420686716,-0.985155834687282,-0.271879617246876,TRUE,TRUE,TRUE,TRUE,TRUE
"7",1.9,1,1.40572701385597,-0.192932822944363,0.0615979233723259,-0.140079032023288,0.0932145714754196,-0.224206073918965,0.120118330091418,-0.300174724586947,0.0725644762932351,-0.486011729095238,0.0392595738545327,-0.679374891514776,0.29350924562605,-0.79133063194058,0.405464986051854,-0.903492183490423,0.455080035652494,-0.828145791526886,0.227796342352992,-0.874359558083874,-0.0976639001066014,TRUE,TRUE,TRUE,TRUE,TRUE
"8",1.7,1.7,Inf,-0.553952705049274,0.0648412244307409,-0.173178027648527,0.0518290802268127,-0.5160236328588,0.101161419255669,-0.170912845834673,0.0758100336084543,-0.165452212424427,0.0484722942844828,-1.05303675962734,-0.0548686504712129,-1.00015812568617,-0.107747284412374,-1.13940748436093,0.107360218643326,-0.710561919124265,0.368736227454918,-0.596966201118198,0.266061776269344,TRUE,TRUE,TRUE,TRUE,TRUE
"9",2.5,0.4,2.2083373700355,-0.305495621531993,0.0345910737437971,-0.334096509211945,0.0413128058729867,-0.114094863493615,0.406634178838844,-0.292081861550451,0.0621776940873794,-0.328442853329085,0.0379952035970086,-0.670022966665921,0.059031723601936,-0.703869117799514,0.0928778747355287,-1.36392223281155,1.13573250582432,-0.780807808684818,0.196644085583917,-0.710486057694504,0.0536003510363349,TRUE,TRUE,TRUE,TRUE,TRUE
"10",2.6,0.6,1.54027243103905,-0.516380283698561,0.0375275779692053,-0.242181613709478,0.0877839327394115,-1.01883716761206,0.294593924948099,-0.484399543075548,0.0295101017310748,-0.484399543075548,0.0295101017310748,-0.896065212829401,-0.136695354567722,-1.09708534027809,0.0643247728809661,-2.08263716362389,0.0449628283997743,-0.821092044617264,-0.147707041533832,-0.821092044617264,-0.147707041533832,TRUE,TRUE,TRUE,TRUE,TRUE
