"","bd_zip","bd_lm","zipest","zipvar","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",1.2,0.1,5.02471916324477,0.836329069098128,3.2569310853981,9.31749320212644,5.01100551125502,0.578730265421237,5.55445462648806,0.3144601449032,3.23231193287275,6.8171263936168,-2.72577452728803,9.23963669808423,3.51997617455333,6.5020348479567,4.45537059994816,6.65353865302795,TRUE,TRUE,TRUE,TRUE
"2",1,0.1,4.42021761788578,0.696127981888131,6.28685330774119,9.75997604462661,4.59565073734688,0.273352904844519,4.87518712223663,0.234543533777282,2.78493569223621,6.05549954353535,0.16373759216025,12.4099690233221,3.57091958847059,5.62038188622318,3.92598254646515,5.82439169800811,TRUE,TRUE,TRUE,TRUE
"3",1.8,0.1,5.15199342047828,0.476944606867325,6.49387428716841,5.94466619350742,5.06625915013594,0.292031916841604,5.40074945436669,0.226245397922595,3.79841923816208,6.50556760279449,1.71515161420116,11.2725969601357,4.0070950538433,6.12542324642857,4.46848748501945,6.33301142371394,TRUE,TRUE,TRUE,TRUE
"4",0.6,0.1,5.29782091431727,1.01940794262236,7.24884286963394,5.91090304263504,6.14248840695116,0.342652681400719,5.91725800433797,0.251798300297511,3.31892889273743,7.2767129358971,2.48371006651102,12.0139756727569,4.9951932551261,7.28978355877622,4.93375772385318,6.90075828482276,TRUE,TRUE,TRUE,TRUE
"5",1.8,0.1,5.83955107452531,0.42096694791795,5.54923439231481,6.58489689100791,5.71994572307721,0.299775015105041,6.05150990208228,0.214343696698317,4.56788791342482,7.1112142356258,0.519760240345874,10.5787085442837,4.6468318540032,6.79305959215121,5.14410013558099,6.95891966858358,TRUE,TRUE,TRUE,TRUE
"6",1.8,0.1,5.60896548560244,0.526311657327103,3.0258304606087,24.5023830502637,4.74999511073475,0.271753367570015,4.6672476699991,0.216535519652059,4.18706374551161,7.03086722569327,-6.67596810957723,12.7276290307946,3.72826649172422,5.77172372974528,3.75521023548175,5.57928510451644,TRUE,TRUE,TRUE,TRUE
"7",0.8,0.1,6.71262182093137,0.963965119890155,6.31755781547833,10.0787298372195,6.04295125109027,0.380152822989339,5.12857911719216,0.247289077542855,4.78829536405263,8.63694827781012,0.0952571449401649,12.5398584860165,4.83450538342215,7.2513971187584,4.15392491790489,6.10323331647943,TRUE,TRUE,TRUE,TRUE
"8",0.9,0.1,6.5365268821009,0.730976014989657,-0.706477722777572,10.3356968366534,5.79699790945855,0.361167225652368,5.35222664020976,0.239607294528451,4.8608138217896,8.2122399424122,-7.00760093861637,5.59464549306122,4.61911462800495,6.97488119091216,4.39283018666775,6.31162309375176,TRUE,TRUE,TRUE,TRUE
"9",1,0.1,6.23330760019918,0.577560496252045,6.09426128523523,10.720019205999,5.66625382424457,0.459793213857239,5.22864449451141,0.31032910934797,4.74378591092712,7.72282928947124,-0.322943116752862,12.5114656872233,4.33724039426457,6.99526725422456,4.13680362038052,6.3204853686423,TRUE,TRUE,TRUE,TRUE
"10",2.4,0.1,4.35317172831187,0.406126241406385,-6.94106974987918,17.354760268304,4.2267797351719,0.513195580235396,4.35848397583612,0.293124367936059,3.10412519900806,5.60221825761569,-15.1060925247224,1.22395302496404,2.82270719842869,5.6308522719151,3.29734063548649,5.41962731618574,TRUE,FALSE,TRUE,TRUE
"11",1,0.1,4.39180918810125,0.763490299481771,3.97706774997505,10.0963922411388,4.80153510313155,0.245723054447419,5.11112176151608,0.215882948337286,2.67923319111349,6.10438518508902,-2.25068264899812,10.2048181489482,3.82997193228009,5.77309827398301,4.20045966384883,6.02178385918334,TRUE,TRUE,TRUE,TRUE
"12",1.5,0.1,5.42039975622708,0.573043298203472,5.39440765492722,11.3156001079933,5.81155716802146,0.221240463067306,5.81155716802146,0.221240463067306,3.93671440126688,6.90408511118729,-1.19865019756415,11.9874655074186,4.88966447993659,6.73344985610634,4.88966447993659,6.73344985610634,TRUE,TRUE,TRUE,TRUE
"13",1.3,0.1,5.04665565364004,0.623550669862224,2.33223796628462,13.4125544044201,5.14615426616288,0.280260238958417,5.18758122017181,0.225423344754768,3.49896569085939,6.59434561642069,-4.84576840212294,9.51024433469218,4.10855696131063,6.18375157101513,4.25701445948315,6.11814798086046,TRUE,TRUE,TRUE,TRUE
