"","bd_bin","bd_lm","bd_IK","zipest","zipvar","zipest_IK","zipvar_IK","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","zip_ci_left_IK","zip_ci_right_IK","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","zip_ci_in_IK","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",0.3,2.7,3.5276503264303,-0.0194296411069544,0.00888393317369891,-0.0187547300546047,0.000947708293471082,-0.0154439507208984,0.000903453213343465,-0.00331617551187491,0.00131693401411355,-0.00815982271936455,0.000806418405132144,-0.204165299420564,0.165306017206655,-0.0797668798853362,0.0409075976714274,-0.0743555651571257,0.0434676637153288,-0.0744424560612514,0.0678101050375015,-0.0638179137355408,0.0474982682968117,TRUE,TRUE,TRUE,TRUE,TRUE
"2",0.5,0.5,3.47165882857855,0.12153446234735,0.00681319090858107,-0.00788025672997406,0.000883167771233225,0.106409031979967,0.00499706852107709,-0.0272151870188219,0.00147855169084753,-0.0104588643991065,0.000926855199726476,-0.0402449934337901,0.283313918128489,0.0632879806943207,0.179780944000379,-0.032140717019822,0.244958780979756,-0.102579604582142,0.0481492305444982,-0.0701285894068144,0.0492108606086014,TRUE,FALSE,TRUE,TRUE,TRUE
"3",0.9,0.9,1.66132583723051,-0.0395323573208433,0.00266811347620062,0.0167801046423134,0.0012991129194556,-0.0386585547029742,0.0026124559649485,0.00395370656525362,0.00127907016307869,-0.0114214311771529,0.000807362780411645,-0.14077191504293,0.0617072004012434,-0.110175748968756,0.0311110343270697,-0.138836606242353,0.0615194968364044,-0.0661426225843196,0.0740500357148269,-0.0671121025172655,0.0442692401629598,TRUE,TRUE,TRUE,TRUE,TRUE
"4",2,2,1.74859813927926,0.041364900953144,0.00134490002980471,0.02308719210948,0.00144988141293285,0.04401963730254,0.00125122019668423,0.0054859931169966,0.00152839746138944,0.0177955396425339,0.000971804653298906,-0.0305126204457265,0.113242422352015,-0.0332652520861696,0.115995053992458,-0.025309367170215,0.113348641775295,-0.0711382583284887,0.0821102445624819,-0.0433039493684773,0.0788950286535451,TRUE,TRUE,TRUE,TRUE,TRUE
"5",1.1,1.1,1.19705727538268,0.032602363866249,0.00267516848354186,0.0205257706083182,0.002404179015703,0.0325320902865186,0.00233156490153576,0.00758208010583283,0.00172872731514933,-0.0233784844439286,0.0010779181599901,-0.0687709539641583,0.133975681696656,-0.063499429490587,0.128704157223085,-0.0621072807861242,0.127171461359161,-0.0739092371823007,0.0890733973939664,-0.0877273634060391,0.0409703945181819,TRUE,TRUE,TRUE,TRUE,TRUE
"6",0.5,0.5,2.89448698160321,-0.0861691255316595,0.0037249245070583,-0.0229791514906127,0.00076946474150875,-0.0916034338295008,0.00412179619040247,0.00300152890375938,0.00137079821922336,-0.028646869733139,0.000875609259550054,-0.205789960272347,0.0334517092090278,-0.140537012362784,-0.0318012387005354,-0.217435505785441,0.0342286381264398,-0.0695647505284078,0.0755678083359265,-0.0866435671699759,0.0293498277036979,TRUE,FALSE,TRUE,TRUE,TRUE
"7",0.4,0.4,12.1675226014152,-0.0483375445506118,0.00495511550588516,-0.0277656314746318,0.00077986298189795,-0.0527264058499145,0.00634427093215125,-0.042964215143247,0.00118987462530969,-0.03553164930413,0.000831820329000778,-0.186304468730434,0.0896293796292102,-0.103071551627974,0.00639646252675011,-0.208839363458134,0.103386551758305,-0.110572309147708,0.0246438788612139,-0.0920595498495485,0.0209962512412885,TRUE,TRUE,TRUE,TRUE,TRUE
"8",0.6,0.6,1.73531724648634,-0.0280919545047347,0.00265957230695736,0.000596882153316214,0.00119992356313997,-0.0352501910232902,0.00362345434184888,-0.00370122608171197,0.00137363631846065,0.00597333938539313,0.000874413779069001,-0.129169338215608,0.0729854292061388,-0.0959849361433602,0.0398010271338908,-0.153230488712683,0.0827301066661028,-0.076342587247211,0.068940135083787,-0.0519837527133405,0.0639304314841268,TRUE,TRUE,TRUE,TRUE,TRUE
"9",1.1,1.6,4.5094135031554,0.0274329969151421,0.00214497557530966,0.00957334504561846,0.000895803843427718,0.0188442578995839,0.00155723597847979,0.011489181708337,0.00113036668460716,0.0133923749264147,0.00082470385646382,-0.0633405418720327,0.118206535702317,-0.03122869054735,0.0860946843776342,-0.0584995064607926,0.0961880222599604,-0.0544066229472172,0.0773849863638912,-0.0428931996364643,0.0696779494892936,TRUE,TRUE,TRUE,TRUE,TRUE
"10",0.4,2.5,6.11963377704605,-0.0574700895557532,0.0064008741137095,0.0135293403577329,0.00089435992493481,0.0201933212828407,0.000953289048234642,0.0114673983591598,0.00142414783665864,0.0194345716166283,0.000900733234149469,-0.214277915649549,0.0993377365380424,-0.116084480472286,0.00114430136077995,-0.0403213101959354,0.0807079527616167,-0.0624974937796433,0.0854322904979629,-0.0393882949185536,0.0782574381518102,TRUE,TRUE,TRUE,TRUE,TRUE
"11",0.7,2.4,4.14734599498295,0.0449892590113816,0.00351239868811333,0.00638695181401294,0.000868450622839185,0.0124041242923186,0.00101682066467298,0.0226043309419298,0.00146755156590917,0.0115746830608797,0.000924489573431532,-0.0711689732506816,0.161147491273445,-0.0127698727812873,0.102748390804051,-0.0500944733829258,0.074902721967563,-0.0524792152428718,0.0976878771267314,-0.0480188453335551,0.0711682114553145,TRUE,TRUE,TRUE,TRUE,TRUE
"12",0.4,1.9,1.58299993860136,-0.0808729349358087,0.00533512034285992,-0.0287018544202624,0.00135440004020962,-0.0345367219116782,0.00122046610831626,-0.030707895192159,0.00105697298674289,-0.0112157466467933,0.000779982683038066,-0.224032444227172,0.0622865743555545,-0.153003871303027,-0.00874199856859019,-0.103008397056586,0.033934953233229,-0.0944285213908939,0.0330127310065759,-0.0659539541233379,0.0435224608297514,TRUE,FALSE,TRUE,TRUE,TRUE
"13",1.6,1.6,1.45816726340272,0.0288145606413316,0.00139231948694446,0.0223435347861957,0.00151745636446112,0.0277094439018736,0.00151051662234603,0.0077655548496417,0.0013540603053264,-0.000373543636864926,0.000864162351960283,-0.0443191386658079,0.101948259948471,-0.0475349392671657,0.105164060549829,-0.0484652723937338,0.103884160197481,-0.064356334363328,0.0798874440626114,-0.0579898962587518,0.0572428089850219,TRUE,TRUE,TRUE,TRUE,TRUE
"14",0.5,0.4,1.72599952978198,0.0504158850855372,0.00372184415703652,-0.0164090721866603,0.00140891285693529,0.0346217332140327,0.00559633951367545,-0.0138063537380654,0.00168270409237558,-0.011986258703141,0.00109172184668463,-0.0691554788202778,0.169987248991352,-0.0231523194722976,0.123984089643372,-0.112000597242169,0.181244063670234,-0.0942055980023885,0.0665928905262577,-0.0767458488631408,0.0527733314568589,TRUE,TRUE,TRUE,TRUE,TRUE
"15",1.4,1.7,4.80875055437478,0.0192944801636771,0.00178667872402162,0.0273313421059233,0.000716349723845265,0.0207554405174195,0.0013856183420444,0.0132213256752887,0.00113596639164613,0.0207544753516091,0.000808820137020352,-0.0635514777590809,0.102140438086435,-0.0331633883153909,0.071752348642745,-0.052202052601259,0.093712933636098,-0.0528374974689446,0.079280148819522,-0.0349864364610968,0.0764953871643151,TRUE,TRUE,TRUE,TRUE,TRUE
"16",1.2,1.2,2.75822588444081,0.00364435961109499,0.00169483275351556,0.0496232995329493,0.000876103450664675,-0.000200667026703072,0.00197266160140402,0.0147391752644521,0.00125962468612366,0.0352473478367298,0.000795960611065612,-0.077044116831292,0.084332836053482,-0.054368702093976,0.061657421316166,-0.0872517917119021,0.0868504576584959,-0.0548222821762442,0.0843006327051484,-0.0200486729089177,0.0905433685823773,TRUE,TRUE,TRUE,TRUE,TRUE
"17",0.9,0.9,1.65559025943376,0.0294211496420073,0.00276902732712171,-0.0170597344562665,0.00144997257862423,0.0291171331319563,0.00265699155628879,-0.0035314697253821,0.00171508042688859,-0.0310407623486856,0.00110883390980765,-0.0737151894946655,0.13255748877868,-0.0452113496590389,0.104053648943053,-0.071911197797617,0.13014546406153,-0.0847004960474406,0.0776375565966764,-0.0963059123409696,0.0342243876435985,TRUE,TRUE,TRUE,TRUE,TRUE
"18",0.3,2.6,2.28163080392692,-0.0491500230807794,0.00801363222815361,-0.0107887482405555,0.000823005291767355,-0.017285684799478,0.000871010783961618,-0.0175666821835914,0.00104087948477282,-0.0214885424616391,0.000765373486552345,-0.224603829561686,0.126303783400127,-0.105377604724824,0.00707755856326468,-0.0751298898590089,0.0405585202600529,-0.0808003415594341,0.0456669771922514,-0.0757116992402879,0.0327346143170096,TRUE,TRUE,TRUE,TRUE,TRUE
"19",0.2,1.4,1.78580648278505,-0.16480909180914,0.0131995717312874,0.0126695941286253,0.00124121416382878,0.00725308763598054,0.00163934080061124,0.0100185408653748,0.00123473874178568,0.0125758166628482,0.000805307353555239,-0.389988156680942,0.060369973062661,-0.233860327120397,-0.0957578564978837,-0.0721034507123612,0.0866096259843223,-0.0588523385459218,0.0788894202766714,-0.0430439193728848,0.0681955526985812,TRUE,FALSE,TRUE,TRUE,TRUE
"20",0.9,1.2,0.860193484034175,-0.0164246600672777,0.00316972193596059,-0.0331264297453128,0.00320534719710968,-0.0123713494792704,0.00203925591983215,-0.0156662276134572,0.00188206045263468,0.0301743296518228,0.00118906158689768,-0.126771188286536,0.0939218681519801,-0.127389561111365,0.09454024097681,-0.100879640847322,0.0761369418887812,-0.100694797675837,0.0693623424489229,-0.0374106621831744,0.0977593214868199,TRUE,TRUE,TRUE,TRUE,TRUE
"21",0.1,0.4,1.34870357544508,0.166915348138913,0.0107966632425919,-0.0266623604662163,0.00216725044997991,0.128992833236157,0.00692641863595324,-0.00073579867016127,0.00207004928826539,-0.0280261989696435,0.0013086346535456,-0.0367386163383807,0.370569312616206,0.075671699824476,0.25815899645335,-0.0341253814576738,0.292111047929988,-0.0899098369194112,0.0884382395790886,-0.0989280052437346,0.0428756073044475,TRUE,FALSE,TRUE,TRUE,TRUE
"22",0.9,0.9,1.24398954952932,0.0662543067342938,0.00236580278378674,0.0619695057163973,0.00172990547461621,0.0671224364461049,0.00279256943395855,0.0735066128889464,0.00225618794396882,0.0208862291385385,0.00150309106541441,-0.029077398232104,0.161586011700692,-0.0152647747401163,0.147773388208704,-0.036451404288324,0.170696277180534,-0.0195903960775224,0.166603621855415,-0.0551010226313651,0.0968734809084422,TRUE,TRUE,TRUE,TRUE,TRUE
"23",1.5,1.5,1.92133026266498,0.0389757604367174,0.00165851583557799,0.0508410534955162,0.00127915902501248,0.0400138110720791,0.00159136496741246,0.0397542882470583,0.00130637912935821,0.065334825255441,0.000863018910171498,-0.0408435372665445,0.118795058139979,-0.0311230036016355,0.10907452447507,-0.0381729076914693,0.118200529835628,-0.0310863895422161,0.110594966036333,0.00775660363559473,0.122913046875287,TRUE,TRUE,TRUE,TRUE,FALSE
"24",0.2,2.7,2.21138267796809,-0.118338345725499,0.00930353815326038,-0.0218666338233002,0.00108581248648813,-0.0215264774318686,0.000896208975506569,-0.0474273522768862,0.00130670538640441,-0.0281809508357719,0.000838771545042446,-0.30738637851745,0.0707096870664513,-0.182922430094945,-0.0537542613560537,-0.0802014284258401,0.0371484735621028,-0.11827687544149,0.0234221708877176,-0.0849445514108811,0.0285826497393374,TRUE,FALSE,TRUE,TRUE,TRUE
"25",0.5,0.5,1.45736230884983,0.104389116487776,0.00339934949680492,0.042236884207187,0.00125571099590637,0.108610827274624,0.00413834283928785,0.029797044825795,0.00158903585294256,0.0204179895746601,0.00106426903734519,-0.00988450736796535,0.218662740343517,0.034935807844723,0.173842425130828,-0.0174735635239152,0.234695218073163,-0.0483324361252865,0.107926525776877,-0.0435221830955893,0.0843581622449096,TRUE,FALSE,TRUE,TRUE,TRUE
"26",1.8,1.8,1.51992674285465,0.0707131616811741,0.0013492512125656,0.0705659235590613,0.00155337088346796,0.0702314725384592,0.00141239286308565,0.0645221322645859,0.00148771714802132,0.0568531995708963,0.000921888852382314,-0.00128053923663099,0.142706862598979,-0.00653455855772632,0.147960881920075,-0.00342753249273715,0.143890477569656,-0.0110755142660067,0.140119778795179,-0.00265644724105867,0.116362846382851,TRUE,TRUE,TRUE,TRUE,TRUE
"27",1.2,1.2,1.04638419899567,-0.0190905022164342,0.00175492150929968,-0.0329520732084622,0.00211897275007727,-0.0237634569879515,0.00210836254652636,-0.0341688590296193,0.00118843247508092,-0.00860158404001277,0.000852147987056959,-0.101196888761727,0.063015884328859,-0.109312154615372,0.0711311501825039,-0.113758945216944,0.0662320312410415,-0.101735969476929,0.0333982514176904,-0.0658160175460495,0.048612849466024,TRUE,TRUE,TRUE,TRUE,TRUE
"28",1,1.9,1.14581445065633,-0.0277818585487275,0.00290303923609209,-0.0522667134270994,0.00250148219019769,-0.0153237346005475,0.00132451922420319,-0.0110089145625566,0.0011708283856179,-0.00747824670866737,0.00083254830017118,-0.133384442230696,0.0778207251332406,-0.125809103865242,0.0702453867677873,-0.0866545558280806,0.0560070866269856,-0.0780737267180449,0.0560558975929317,-0.0640308771633728,0.0490743837460381,TRUE,TRUE,TRUE,TRUE,TRUE
"29",0.6,0.6,9.60548628615225,-0.117785760019204,0.00461802794659287,-0.0517198044912378,0.000808810936870917,-0.114277595399865,0.00427460138929213,-0.0497512387798968,0.00110486703745178,-0.0555327409704318,0.000805387117142893,-0.250977216913598,0.0154056968751893,-0.173526354810763,-0.0620451652276465,-0.242420894919768,0.0138657041200382,-0.114899540574443,0.0153970630146497,-0.111155231432672,8.97494918081637e-05,TRUE,FALSE,TRUE,TRUE,TRUE
"30",0.9,0.9,Inf,0.119504179597938,0.00255257121269596,0.0436358731321901,0.000837699504053767,0.120301629328281,0.00270162981141064,0.0763353639403197,0.00142400907108643,0.0567323475373672,0.000918642282306787,0.0204809641358015,0.218527395060075,0.0627768656395071,0.17623149355637,0.0184281800429367,0.222175078613625,0.0023740753707349,0.150296652509904,-0.00267242077654834,0.116137115851283,FALSE,FALSE,FALSE,FALSE,TRUE
"31",0.2,0.9,1.14379369184182,0.0158381579096163,0.00589423488955109,0.095485089729474,0.00209730472998769,0.0849539147322321,0.00264601812606584,0.0897187724976031,0.00198862831976194,0.0335266271154153,0.00128876979580462,-0.134635961485411,0.166312277304644,-0.0739210185276412,0.105597334346874,-0.0158655757946107,0.185773405259075,0.00231606201313568,0.17712148298207,-0.0368349824450391,0.10388823667587,TRUE,TRUE,TRUE,FALSE,TRUE
"32",0.2,0.2,0.849029331546387,-0.0837071804412962,0.0127328831259583,-0.0859217158574535,0.00265344103419807,-0.0808486173042872,0.0109576396771005,-0.0352951596946459,0.00145564801224358,-0.0177372213833599,0.00096784101832826,-0.304869668664503,0.13745530778191,-0.1846679870249,0.0172536261423079,-0.286015187660147,0.124317953051572,-0.110073578349088,0.0394832589597959,-0.0787119818739651,0.0432375391072454,TRUE,TRUE,TRUE,TRUE,TRUE
"33",0.6,0.6,1.46897020618822,0.0204295181813758,0.00367830403904444,-0.0354702313654018,0.00200118038371734,0.0218005411006171,0.00431655377171763,0.0134086228867721,0.00117873330794576,0.00546749329854335,0.000844191860451309,-0.09844038337483,0.139299419737582,-0.0672485978843279,0.10810763424708,-0.10697004389986,0.150571126101094,-0.0538822045940533,0.0806994503675975,-0.0514792209937568,0.0624142075908435,TRUE,TRUE,TRUE,TRUE,TRUE
"34",0.9,0.9,5.47453625770142,-0.0618340929888097,0.00288347871230993,-0.026466012897544,0.000868434601703577,-0.0613056209851514,0.00280141072036442,-0.0479367071809896,0.00113003386833668,-0.0217014060809481,0.000795487751284098,-0.167080303056853,0.0434121170792337,-0.119592692010169,-0.00407549396745018,-0.165043289756582,0.042432047786279,-0.113822810201316,0.0179493958393365,-0.0769809994127051,0.0335781872508089,TRUE,FALSE,TRUE,TRUE,TRUE
"35",0.1,0.1,1.53668394253624,-0.0839280318016551,0.00948279213850039,0.0181351977608303,0.00184165192203174,-0.0906026373420632,0.0312743771495979,-0.00467638231846779,0.00141597086498958,-0.0288015809490528,0.000901032780566334,-0.274788597412394,0.106932533809084,-0.168038851679582,0.000182788076272145,-0.43721370462503,0.256008429940904,-0.078428628176883,0.0690758635399474,-0.087634227690816,0.0300310657927103,TRUE,TRUE,TRUE,TRUE,TRUE
