"","bd_zip","bd_lm","zipest","zipvar","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",0.3,0.6,0.578501187645844,2.11816545842552,-0.205787093412955,0.898605591617562,0.0517987251835703,0.310433634989422,0.49586026087504,0.210850529312834,-2.2740144361428,3.43101681143449,-2.06373121965689,1.65215703283098,-1.0402260114274,1.14382346179454,-0.404125086603912,1.39584560835399,TRUE,TRUE,TRUE,TRUE
"2",0.9,0.9,0.613160408181528,0.333534685998152,0.767820255481602,0.37280634967447,0.719504613794934,0.218918846662414,0.787156340088252,0.17129437538298,-0.518767046002284,1.74508786236534,-0.428892007498839,1.96453251846204,-0.19753831569502,1.63654754328489,-0.0240281575756517,1.59834083775216,TRUE,TRUE,TRUE,TRUE
"3",2.4,1.7,0.390569904988034,0.181772398168959,0.491447520900689,0.322850698930618,0.743051941469715,0.239266562129052,0.707901029182474,0.214133020119658,-0.445056316659463,1.22619612663553,-0.622203081925119,1.6050981237265,-0.215662116833283,1.70176599977271,-0.1990626850534,1.61486474341835,TRUE,TRUE,TRUE,TRUE
"4",2.7,2,-0.0625090323905573,0.186915626516118,0.198105092054468,0.295468143016096,0.187676717748103,0.249259932285126,0.350530419662362,0.195645457642297,-0.909874763468886,0.784856698687772,-0.867272167052978,1.26348235116192,-0.790853693390109,1.16620712888632,-0.516397471796172,1.2174583111209,TRUE,TRUE,TRUE,TRUE
"5",1,1,-0.549183939928382,0.58235421757816,-0.557678043132807,0.40269128709404,-0.590756007333275,0.337733656767876,0.194028999988538,0.261590870381884,-2.04487433097997,0.946506451123205,-1.80143123280673,0.68607514654112,-1.72978626805344,0.548274253386886,-0.808413295827806,1.19647129580488,TRUE,TRUE,TRUE,TRUE
"6",2.5,2.2,-1.22242532223727,0.149313546824222,-1.25919797519234,0.247945050093326,-1.00970903838093,0.330700808276834,-1.02314559920512,0.249893619573847,-1.97977718332763,-0.465073461146912,-2.23514402889021,-0.283251921494462,-2.13681752338391,0.117399446622055,-2.002919067486,-0.0433721309242499,FALSE,FALSE,TRUE,FALSE
"7",0.5,1.7,-0.483197756063689,1.16742481380208,-0.520673728843441,0.331530278469279,-0.609431471016607,0.28956948195657,-0.373662710310562,0.240435051345292,-2.60088856174737,1.63449304961999,-1.64919484630336,0.607847388616481,-1.66412063881245,0.445257696779239,-1.33471491950339,0.587389498882266,TRUE,TRUE,TRUE,TRUE
"8",0.3,1.5,-0.18657699781708,1.20233356968886,0.63190708967117,0.368037784487215,0.549088892049395,0.376385194673829,0.728816684245501,0.294103550800121,-2.33569656096333,1.96254256532917,-0.557126969373035,1.82094114871537,-0.65335371616875,1.75153150026754,-0.334097554730808,1.79173092322181,TRUE,TRUE,TRUE,TRUE
"9",0.8,0.7,-1.10276720516691,1.16769149447427,-1.49386498406318,1.31070898698096,1.13485682197194,0.536127813657274,0.29804514641108,0.352665905951268,-3.22069987437471,1.01516546404089,-3.73775326100592,0.750023292879567,-0.300243494658636,2.56995713860253,-0.865892805188824,1.46198309801098,TRUE,TRUE,TRUE,TRUE
"10",0.6,0.6,0.453622487380158,1.42872676151289,0.254279879614578,1.10815599404069,0.387082419698279,0.237145488461477,0.543154283838318,0.181872972290259,-1.88910989605066,2.79635487081098,-1.80895438193031,2.31751414115946,-0.567372727722572,1.34153756711913,-0.292703080578766,1.3790116482554,TRUE,TRUE,TRUE,TRUE
"11",0.3,1.3,1.97834239030856,1.57873597603722,-0.156734345675762,0.375351287568917,-0.675517546650527,0.250648305379817,0.163736429364081,0.199569363373447,-0.48430846612548,4.4409932467426,-1.35752430003519,1.04405560868366,-1.65676937140976,0.305734278108709,-0.711841945923499,1.03931480465166,TRUE,TRUE,TRUE,TRUE
"12",0.6,0.6,0.563759746753024,1.06659812178014,0.514773523075378,0.616272076351691,0.205166848064259,0.263246543716848,0.975905914210336,0.224259132731973,-1.46041731147289,2.58793680497893,-1.02385697306354,2.05340401921429,-0.800442796568452,1.21077649269697,0.047745247324235,1.90406658109644,TRUE,TRUE,TRUE,FALSE
"13",0.8,0.8,-1.07162643377252,0.534793068257349,-1.11270198467059,0.640022002170522,-0.851595919531788,0.432416797978342,0.00355380688171358,0.343030238718104,-2.50493922214192,0.361686354596879,-2.68070012423462,0.455296154893444,-2.14043699693824,0.437245157874659,-1.14437325364455,1.15148086740798,TRUE,TRUE,TRUE,TRUE
"14",2.5,2.7,0.00356022242619236,0.151951447820322,0.502466727550191,0.251937087923262,0.591021610910837,0.244174288952212,0.382365613804186,0.230065308018478,-0.760452362251978,0.767572807104363,-0.481304561247569,1.48623801634795,-0.377474891964724,1.5595181137864,-0.557733533532569,1.32246476114094,TRUE,TRUE,TRUE,TRUE
"15",0.4,1.9,-0.483206849810111,2.19930325597806,0.10492090824806,0.333789202052779,0.0506476173242252,0.380751592619669,0.200566947974253,0.276208014882121,-3.38984285936794,2.42342915974772,-1.02743834326097,1.2372801597571,-1.15874957299919,1.26004480764764,-0.829501843473841,1.23063573942235,TRUE,TRUE,TRUE,TRUE
"16",2.7,2.8,-0.038518863184283,0.149013812006627,0.361166566487829,0.268342894346276,-0.200725176507682,0.300206370010771,0.456287007669096,0.284971818613469,-0.79511018122733,0.718072454858764,-0.654130522278358,1.37646365525401,-1.27461083527515,0.873160482259787,-0.589995700905387,1.50256971624358,TRUE,TRUE,TRUE,TRUE
"17",0.7,0.7,0.863278483607256,0.653504876417669,0.86685424868513,0.6333009880745,1.06814867177132,0.205677639747409,1.06814867177132,0.205677639747409,-0.721149511563644,2.44770647877816,-0.692889213167841,2.4265977105381,0.179271749229601,1.95702559431303,0.179271749229601,1.95702559431303,TRUE,TRUE,FALSE,FALSE
"18",1.5,1.5,0.544985894907656,0.331744618732452,0.683707957153905,0.317546935711344,0.626628709428999,0.286894399252453,0.575406740048034,0.282574373876181,-0.583899968166014,1.67387175798133,-0.420757287737364,1.78817320204517,-0.423177472976152,1.67643489183415,-0.466465527088767,1.61727900718483,TRUE,TRUE,TRUE,TRUE
"19",0.7,0.9,0.420889652758737,0.537743173436105,0.0902218093722968,1.04063431099597,-0.292136131241345,0.362933829152554,0.198627659816038,0.29134631286072,-1.01637102535925,1.85815033087672,-1.90916656037792,2.08961017912251,-1.47289663165046,0.888624369167766,-0.859292404940993,1.25654772457307,TRUE,TRUE,TRUE,TRUE
"20",1.1,1.1,0.573680489744897,0.634741599135439,0.451479928888773,0.357230172009304,0.868282113380823,0.203468072538437,1.00247211727004,0.169313031247524,-0.987835989470204,2.13519696896,-0.719965757126254,1.6229256149038,-0.0158073741612539,1.7523716009229,0.195992708144014,1.80895152639606,TRUE,TRUE,TRUE,FALSE
"21",1.3,1.3,-0.145291474218331,0.284508191195494,-0.0373726224765005,0.310179817334739,0.00763222584905021,0.205171938815936,0.303949520843781,0.175108667208004,-1.19072272524714,0.900139776810479,-1.12895083557065,1.05420559061765,-0.880151280487596,0.895415732185697,-0.516216763653563,1.12411580534113,TRUE,TRUE,TRUE,TRUE
"22",2.3,1.7,-0.139213567590621,0.184069562950175,0.126756742767301,0.350830289464678,0.114000771886588,0.247292327063907,0.409030776488384,0.239541578711807,-0.980103361925325,0.701676226744082,-1.03414812414935,1.28766160968395,-0.860659831138702,1.08866137491188,-0.550234103753495,1.36829565673026,TRUE,TRUE,TRUE,TRUE
"23",2.3,1.4,0.285063774158109,0.250941810576142,0.0833011143019462,0.371112660631837,-0.114123789240428,0.352030646643417,0.47679267688595,0.257226120768958,-0.696762397686313,1.26688994600253,-1.11068967446296,1.27729190306685,-1.27701296396991,1.04876538548905,-0.517251361645969,1.47083671541787,TRUE,TRUE,TRUE,TRUE
"24",0.5,1.2,-0.770854954512351,0.741302615071267,0.578763347980515,0.522416232069911,0.449359994575135,0.359324005191018,1.17612723746894,0.244742682997385,-2.45836301952097,0.91665311049627,-0.837866611733294,1.99539330769432,-0.7255137727838,1.62423376193407,0.206504146571945,2.14575032836594,TRUE,TRUE,TRUE,FALSE
"25",1.3,1.3,-0.520204167944178,0.297932812946797,-0.443985169122233,0.307405642920894,-0.487033091712854,0.226262523413324,-0.0175274665006677,0.190312123742761,-1.59001566174516,0.549607325856803,-1.53067101081228,0.642700672567819,-1.41933034385866,0.445264160432953,-0.872557399565389,0.837502466564053,TRUE,TRUE,TRUE,TRUE
