"","bd_zip","bd_lm","zipest","zipvar","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",2.5,2.5,0.352153375499505,0.131371673694393,0.689082422268596,0.162147235969194,0.640940645303864,0.14069054462884,0.640940645303864,0.14069054462884,-0.358240089210494,1.0625468402095,-0.100146270738084,1.47831111527528,-0.0942171157601923,1.37609840636792,-0.0942171157601923,1.37609840636792,TRUE,TRUE,TRUE,TRUE
"2",2.2,1.5,0.446969372081556,0.129730609205445,0.654783210765018,0.248138350687774,0.924631797449036,0.166372392847061,1.0972116568993,0.140180027746871,-0.258973113568853,1.15291185773197,-0.321543197769566,1.6311096192996,0.125186554782391,1.72407704011568,0.363388923486547,1.83103439031205,TRUE,TRUE,FALSE,FALSE
"3",2.6,1.6,-0.212326334709187,0.111385232892408,0.0223992414430785,0.1986189689445,0.207821119274051,0.159079417447815,0.477192195209656,0.123429237065347,-0.866453069669324,0.44180040025095,-0.851091794692395,0.895890277578552,-0.573905835196493,0.989548073744595,-0.21139209988879,1.1657764903081,TRUE,TRUE,TRUE,TRUE
"4",0.4,1.6,0.188006416868725,0.67130477083432,0.362436491586188,0.183411103917562,0.275010489989018,0.174042046071199,0.384782731063275,0.120049864600042,-1.41785460865482,1.79386744239227,-0.47694792747183,1.20182091064421,-0.542654082468331,1.09267506244637,-0.294309759906083,1.06387522203263,TRUE,TRUE,TRUE,TRUE
"5",0.6,0.7,0.561286722454637,0.835242371843839,0.485974807337543,0.557655902991359,0.463516811627577,0.226091209178467,0.369178237518603,0.144122129103508,-1.22995563321279,2.35252907812206,-0.977654991299497,1.94960460597458,-0.468427430148733,1.39546105340389,-0.374891130283814,1.11324760532102,TRUE,TRUE,TRUE,TRUE
"6",1.3,2,0.35614752278472,0.187755625995271,0.624413468687719,0.164420529206241,0.553731922561061,0.178368799401024,0.624648096822522,0.14963195363908,-0.493120106184194,1.20541515175363,-0.170328434210644,1.41915537158608,-0.274033985045483,1.38149783016761,-0.133510849681796,1.38280704332684,TRUE,TRUE,TRUE,TRUE
"7",0.6,0.6,0.13167923374941,0.464273061127589,0.179050457957244,0.463128869473439,0.293339652471815,0.221822408704868,0.662225052459011,0.176124488525844,-1.20379290968123,1.46715137718005,-1.15477504815547,1.51287596406996,-0.629764701621986,1.21644400656562,-0.160316721548756,1.48476682646678,TRUE,TRUE,TRUE,TRUE
"8",0.9,1.7,1.28386850005106,0.344031365620206,0.828788733729268,0.175827198270857,0.799959109822487,0.107762351722549,0.801985069926057,0.106931684433707,0.134267558829636,2.43346944127249,0.00694145976924632,1.65063600768929,0.156558273202478,1.4433599464425,0.161068802087938,1.44290133776418,FALSE,FALSE,FALSE,FALSE
"9",2.1,2.1,-0.0235924025839243,0.125523144102001,0.183818459656039,0.186337236856745,0.214147816048998,0.158632461568582,0.214147816048998,0.158632461568582,-0.717992855573329,0.67080805040548,-0.662235216033105,1.02987213534518,-0.566480180336638,0.994775812434634,-0.566480180336638,0.994775812434634,TRUE,TRUE,TRUE,TRUE
"10",1.4,1.4,0.0248102439730715,0.159971346588546,0.125564443585667,0.205941341246661,0.177864766457613,0.191857056372945,0.559086922667238,0.127776964927085,-0.759105147131662,0.808725635077805,-0.763882115729486,1.01501100290082,-0.680628670626365,1.03635820354159,-0.141519920719747,1.25969376605422,TRUE,TRUE,TRUE,TRUE
