"","bd_zip","bd_lm","zipest","zipvar","linest","linvar","linest_IK_t","linvar_IK_t","linest_IK_r","linvar_IK_r","zip_ci_left","zip_ci_right","lin_ci_left","lin_ci_right","lin_ci_left_IK_t","lin_ci_right_IK_t","lin_ci_left_IK_r","lin_ci_right_IK_r","zip_ci_in","lin_ci_in","lin_ci_in_IK_t","lin_ci_in_IK_r"
"1",1,1,10.4922364167794,4.54468755476343,10.7629430573718,5.58812094791725,10.4058746524246,4.07837484504304,7.54558312037553,3.31226418429747,6.31393172533515,14.6705411082236,6.12974367611462,15.3961424386291,6.44773000845469,14.3640192963945,3.9785217994506,11.1126444413005,FALSE,FALSE,FALSE,TRUE
"2",2.1,0.4,4.82573161016887,5.27358849998292,12.881492186905,62.6147474540206,4.94811579453832,2.98141852887739,5.8308191926989,2.17313100048876,0.324812475150944,9.32665074518679,-2.62760107842754,28.3905854522375,1.56388818606738,8.33234340300926,2.94152979038016,8.72010859501763,TRUE,TRUE,TRUE,TRUE
"3",1.2,0.6,7.73545899457362,4.13650027993792,7.6819367317395,1.08759512611981,6.21904127996128,2.77729290391371,6.21904127996128,2.77729290391371,3.74920818871968,11.7217098004276,5.63793284461578,9.72594061886322,2.95271975209687,9.48536280782569,2.95271975209687,9.48536280782569,TRUE,FALSE,TRUE,TRUE
"4",2.8,0.6,5.64630212098109,2.10073694027333,10.061836416788,11.3514211207327,6.23478633105088,2.47541616706355,6.63869334380942,2.20954053079026,2.80554615659926,8.48705808536292,3.4583512164069,16.6653216171691,3.15108575060292,9.31848691149884,3.72530031133244,9.5520863762864,TRUE,TRUE,TRUE,TRUE
"5",0.7,0.3,Inf,Inf,-5.16408766274024,54.7046906652217,6.10289448598846,3.55875668577048,7.088027684796,2.85740769270393,NA,Inf,-19.6604946827318,9.33231935725128,2.40548765670158,9.80030131527533,3.77493034462371,10.4011250249683,NA,TRUE,TRUE,TRUE
"6",2.8,0.3,4.58494246914269,2.50834819102572,5.37123552644443,9.088052520466,4.48447853125778,1.81601126696532,4.87012051589249,2.24784731375693,1.48079745259016,7.68908748569522,-0.537349711806397,11.2798207646953,1.84324160512566,7.1257154573899,1.93158127147101,7.80865976031397,TRUE,TRUE,TRUE,TRUE
"7",2.9,0.5,3.36284396310917,2.05169332584849,1.4586597048869,9.40194106625211,4.95988471865018,4.33352932203379,4.0363428565476,2.64311448666874,0.555443844860982,6.17024408135735,-4.55109648322927,7.46841589300306,0.87980206766585,9.03996736963451,0.849900410979494,7.22278530211571,TRUE,TRUE,TRUE,TRUE
"8",2.2,0.5,7.53989291849143,2.77877639392501,11.1336639631556,8.59446449932754,8.27492030281976,3.17985466395932,6.82331349680704,1.71837928895747,4.27269915484963,10.8070866821332,5.38777139018804,16.8795565361233,4.77988371540155,11.769956890238,4.25405615725077,9.39257083636332,TRUE,FALSE,TRUE,TRUE
"9",1.8,0.3,2.04918567001256,1.76545791540573,2.03354378456827,8.25079417913909,1.05220606482575,2.87535731367651,2.50790086175548,2.07825560900048,-0.55502896816525,4.65340030819038,-3.59629511873842,7.66338268787497,-2.27128106697874,4.37569319663023,-0.317613841949303,5.33341556546027,FALSE,TRUE,FALSE,TRUE
"10",2.3,0.4,4.65054860417044,2.94656828969035,4.69663731714138,10.6683329321039,4.83128523426012,2.34170323840478,4.83128523426012,2.34170323840478,1.28615850383894,8.01493870450195,-1.70507820638294,11.0983528406657,1.83202589892113,7.8305445695991,1.83202589892113,7.8305445695991,TRUE,TRUE,TRUE,TRUE
"11",0.8,0.6,1.05974100129297,1.5125307589944,0.909850163586821,8.55920139048926,3.08632715809605,4.89945005084952,3.04064026683872,2.8556323209367,-1.35072049512431,3.47020249771024,-4.82424258763306,6.6439429148067,-1.25199459281019,7.42464890900228,-0.271427662404512,6.35270819608194,FALSE,TRUE,TRUE,TRUE
"12",2.6,0.4,6.30124819750395,2.03444719577034,2.16818915210564,20.2017484053397,5.67148743222496,2.33148668257843,6.84343315850967,1.63785524218687,3.5056722057934,9.09682418921449,-6.64113457932436,10.9775128835356,2.67877794379782,8.66419692065209,4.3350963655094,9.35176995150994,TRUE,TRUE,TRUE,TRUE
"13",1.2,0.4,7.55590137685418,11.6664206593273,10.2667875218979,37.454811774455,6.07984241822996,6.07756973969522,3.17428977727544,3.3351914457409,0.861420474819944,14.2503822788884,-1.72825799983389,22.2618330436297,1.24799661306028,10.9116882233996,-0.405095728358874,6.75367528290975,TRUE,TRUE,TRUE,TRUE
"14",1.7,0.4,5.20345825535703,4.79422708079007,9.83486012956768,26.2957432692218,4.98913436927168,4.01283857182111,3.52160362693829,2.43901370422115,0.911975305616737,9.49494120509732,-0.215712736108186,19.8854329952435,1.06292065530452,8.91534808323884,0.460660846049661,6.58254640782691,TRUE,TRUE,TRUE,TRUE
"15",2.7,0.4,2.63227265061007,4.8287150288479,Inf,Inf,3.52448184046767,2.91690058989023,4.19375306027,2.71579415112128,-1.67461833247576,6.9391636336959,NA,Inf,0.177071871533224,6.87189180940211,0.963797735963734,7.42370838457626,TRUE,NA,TRUE,TRUE
"16",1.8,0.7,5.43085777441016,2.84743709168489,7.4228866248388,10.1792074187433,5.63991697919016,2.26744972595047,5.08820429360731,1.96556054529545,2.12354582477122,8.73816972404911,1.16964697435309,13.6761262753245,2.6885927424732,8.59124121590711,2.34036516179235,7.83604342542226,TRUE,TRUE,TRUE,TRUE
"17",1.9,0.8,5.67821809535162,5.30910392253192,6.99858993279618,9.84159779235774,6.81810118583619,2.96989225206742,6.24235616082551,2.47371849543726,1.16216848388896,10.1942677068143,0.849924008453199,13.1472558571392,3.44042168827939,10.195780683393,3.15971318211201,9.32499913953902,TRUE,TRUE,TRUE,TRUE
"18",2,0.3,2.39249497857949,1.6776934123552,2.95738749518458,7.63563175156404,2.19200275174742,1.56806223405169,3.63638480916154,2.07809952650292,-0.146164147280524,4.93115410443949,-2.458511778585,8.37328676895415,-0.262309066338295,4.64631456983313,0.81097620926578,6.4617934090573,FALSE,TRUE,FALSE,TRUE
"19",2.2,1.1,6.68515591973766,2.84182244358288,9.62460465070113,5.71567119265432,7.8192460634867,2.39405024038011,8.05340470913416,2.36814942057823,3.38110629953703,9.9892055399383,4.93882664494699,14.3103826564553,4.78664892355975,10.8518432034136,5.03725675513689,11.0695526631314,TRUE,TRUE,TRUE,TRUE
"20",1.3,1,6.79074389266392,3.73614911029528,5.8548631404871,5.88637215921508,5.4499495743433,2.25973856567385,5.04989418471875,2.06563463555127,3.00230582992985,10.579181955398,1.0996285245186,10.6100977564556,2.5036480545442,8.3962510941424,2.23297203615488,7.86681633328263,TRUE,TRUE,TRUE,TRUE
"21",1.4,0.6,6.2886519533143,3.9283793402057,7.42618710935722,4.30296649577467,5.2020044142617,2.50951026883216,5.65441451806502,2.61841941180857,2.40397597358757,10.173327933041,3.36051759495435,11.4918566237601,2.09714043047308,8.30686839805033,2.48289274677466,8.82593628935538,TRUE,TRUE,TRUE,TRUE
"22",1.1,0.7,11.6040934521458,5.44492824426453,12.7437496917023,8.48341564331451,11.8562509743252,3.97667403763356,8.89955247077305,3.2076658591033,7.0306409672088,16.1775459370828,7.03509907595914,18.4524003074455,7.9477692283153,15.7647327203351,5.38926525912046,12.4098396824256,FALSE,FALSE,FALSE,FALSE
"23",1.3,0.7,2.8624907809772,5.32124679686112,4.1118238452543,15.594749987926,4.10325632491894,2.94507440650219,4.38094507522679,2.13329771007037,-1.65872038915106,7.38370195110546,-3.62811090238008,11.8517585928887,0.739719190226006,7.46679345961187,1.51825834672916,7.24363180372441,TRUE,TRUE,TRUE,TRUE
"24",2.7,1.2,3.91159472667466,1.58598107602281,3.95594802676885,3.45671642707954,4.3231924137277,1.97793617660422,4.3231924137277,1.97793617660422,1.44329956726974,6.37988988607959,0.311934606178446,7.59996144735926,1.56671633503841,7.07966849241699,1.56671633503841,7.07966849241699,TRUE,TRUE,TRUE,TRUE
"25",1.4,0.6,8.74726770103761,2.61425621554542,13.1103705162485,5.9799197634152,8.73963867926207,3.82539232988775,6.3662857431009,2.20872940581667,5.57826823767991,11.9162671643953,8.31749919289605,17.903241839601,4.90622152112979,12.5730558373943,3.45342751474495,9.27914397145684,FALSE,FALSE,TRUE,TRUE
"26",1.8,1,3.1774581616682,3.41386339349502,6.71174270729024,4.95716495718341,4.74685355211752,3.82304558112648,2.97292242097065,2.41211474132497,-0.443897336703404,6.79881366003979,2.34794332482454,11.0755420897559,0.914612410235397,8.57909469399965,-0.0710945713585804,6.01693941329989,TRUE,TRUE,TRUE,TRUE
"27",2.7,1.1,3.27581228946934,4.08589053838468,3.87119812414662,10.0324273303825,2.84208102020617,2.53261000571057,2.84208102020617,2.53261000571057,-0.685977741447048,7.23760232038573,-2.33679321454504,10.0791894628383,-0.277040177473563,5.96120221788591,-0.277040177473563,5.96120221788591,TRUE,TRUE,TRUE,TRUE
"28",1.8,0.5,4.07839133297973,4.34475279099467,6.51702628491958,20.4971901350664,6.55468976397747,6.77347386532786,4.18288672155544,3.92144130868277,-0.00697143337307704,8.16375409933254,-2.35647989042032,15.3905324602595,1.45370741479169,11.6556721131632,0.301642680648744,8.06413076246213,TRUE,TRUE,TRUE,TRUE
"29",2.9,0.6,4.03735822672603,2.98524684797901,-8.69341061735947,19.9847591265987,1.58924413767021,6.75610410367249,3.37967316170575,3.00673147958813,0.650958540315948,7.42375791313611,-17.4552956443568,0.0684744096378527,-3.50519358425558,6.68368185959601,-0.0188905295795117,6.77823685299102,TRUE,FALSE,TRUE,TRUE
"30",2.9,0.4,4.06000913736577,2.49490849565395,11.9381995529666,9.64778089349164,1.02871822883229,5.54956515537039,4.39755467778279,2.69292343589817,0.964191273302291,7.15582700142926,5.85037949867563,18.0260196072576,-3.58846987835095,5.64590633601553,1.18122843713416,7.61388091843142,TRUE,FALSE,TRUE,TRUE
"31",1.3,0.8,3.40964837144685,9.6148951985499,-0.199732591849659,18.7936744733116,3.43686123946283,9.90812150195826,6.09784632489557,4.34312509299821,-2.66778726955496,9.48708401244866,-8.69650413042576,8.29703894672644,-2.73255046184279,9.60627294076844,2.01324889089109,10.1824437589,TRUE,TRUE,TRUE,TRUE
"32",1.9,0.3,5.51320056149859,2.08484089286641,11.392298200772,NA,8.54606617938435,4.49223726496164,5.50461285679331,2.53635741068447,2.68321285169392,8.34318827130326,NA,NA,4.39194238896384,12.7001899698049,2.38318489066839,8.62604082291823,TRUE,NA,TRUE,TRUE
"33",1.8,1,4.40046187952117,2.72417472888803,4.48997440682048,4.16853250415574,4.92196765634782,3.68615256848226,3.0931885298217,2.25535332077584,1.16552678876603,7.63539697027631,0.488319004685104,8.49162980895585,1.158963099,8.68497221369564,0.149747192224479,6.03662986741893,TRUE,TRUE,TRUE,TRUE
"34",2,0.5,5.35462946508637,4.30497423864982,10.5318969338046,15.8764571233709,4.37307969693457,5.3915474719738,4.78840169815034,2.87878831175646,1.28801155066137,9.42124737951137,2.72236709789615,18.3414267697132,-0.177899054213892,8.92405844808304,1.46293229472652,8.11387110157416,TRUE,TRUE,TRUE,TRUE
"35",2.1,0.6,7.36026679273265,7.45879011162069,2.56484929922863,26.661815934564,6.5403168545045,2.48914074701362,6.63724398024064,2.26613462758012,2.00745117233329,12.713082413132,-7.5554406174464,12.6851392159037,3.44807952878634,9.63255418022267,3.68677573706328,9.58771222341799,TRUE,TRUE,TRUE,TRUE
"36",1.5,0.3,5.59903533413437,7.95184869823003,-0.76406669957319,NA,4.72061609521441,2.99717227514559,3.75304246218115,2.11102050422262,0.0721284846713859,11.1259421835974,NA,NA,1.32745917672421,8.1137730137046,0.905341927256154,6.60074299710615,TRUE,NA,TRUE,TRUE
